,clearances_per_game,dribbled_past_per_game,fouls_per_game,interceptions_per_game,offsides_won_per_game,outfielder_blocks_per_game,own_goals,player_number,tackles_per_game,Team,Year_end,Year_start
0,1.0,1.5,1.0,4.5,0.5,1.0,0.0,91312,3.5,Inter,2011,2010
1,6.2,0.7,1.3,4.9,1.3,0.7,0.0,460,2.9,Inter,2011,2010
2,6.8,1.1,0.6,3.4,1.0,0.9,0.0,27421,2.8,Inter,2011,2010
3,0.7,0.7,1.7,0.9,0.0,0.3,0.0,10610,2.8,Inter,2011,2010
4,1.5,0.5,0.8,1.4,0.1,0.3,0.0,2668,2.8,Inter,2011,2010
5,1.2,1.3,1.0,2.0,0.1,0.2,0.0,9838,2.5,Inter,2011,2010
6,1.2,0.8,1.4,1.3,0.0,0.4,0.0,4649,2.2,Inter,2011,2010
7,3.5,0.8,1.3,2.9,0.3,0.3,0.0,4029,1.8,Inter,2011,2010
8,1.3,0.5,1.3,1.3,0.1,0.4,0.0,1692,1.7,Inter,2011,2010
9,2.8,0.8,0.7,1.8,0.3,0.4,0.0,8007,1.6,Inter,2011,2010
10,0.4,0.4,0.8,0.6,0.0,0.1,0.0,20068,1.3,Inter,2011,2010
11,3.8,0.2,1.6,1.7,0.6,0.3,0.0,575,1.3,Inter,2011,2010
12,2.5,0.3,0.7,2.1,0.0,0.0,0.0,37188,1.2,Inter,2011,2010
13,4.3,0.5,1.0,2.2,0.7,0.6,0.0,532,1.0,Inter,2011,2010
14,0.5,0.5,0.5,0.5,0.0,0.0,0.0,91311,1.0,Inter,2011,2010
15,1.0,0.3,0.3,0.6,0.2,0.1,0.0,44642,0.9,Inter,2011,2010
16,0.1,0.2,0.5,0.6,0.0,0.0,0.0,41237,0.9,Inter,2011,2010
17,0.1,0.2,0.7,0.5,0.0,0.0,0.0,1594,0.8,Inter,2011,2010
18,0.4,0.0,0.6,0.6,0.0,0.1,0.0,6166,0.6,Inter,2011,2010
19,0.6,0.3,1.0,0.5,0.0,0.0,0.0,67432,0.6,Inter,2011,2010
20,0.0,0.4,0.6,0.4,0.0,0.1,0.0,4923,0.6,Inter,2011,2010
21,0.5,0.6,0.8,0.5,0.0,0.0,0.0,80767,0.5,Inter,2011,2010
22,6.0,0.0,0.6,1.9,0.9,0.3,0.0,242,0.5,Inter,2011,2010
23,0.1,0.2,0.7,0.3,0.0,0.0,0.0,6093,0.5,Inter,2011,2010
24,0.6,0.0,1.2,0.5,0.1,0.1,0.0,9975,0.4,Inter,2011,2010
25,0.3,0.0,0.7,0.1,0.0,0.0,0.0,10090,0.3,Inter,2011,2010
26,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5912,0.0,Inter,2011,2010
27,0.0,0.5,0.5,0.0,0.0,0.0,0.0,74162,0.0,Inter,2011,2010
28,0.7,0.0,0.1,0.0,0.0,0.0,0.0,14149,0.0,Inter,2011,2010
29,0.6,0.0,0.0,0.1,0.0,0.0,0.0,3155,0.0,Inter,2011,2010
0,4.5,1.8,1.4,1.6,0.2,0.1,0.0,93459,3.8,Juventus,2011,2010
1,3.7,0.9,1.7,1.8,0.7,0.1,0.0,2833,3.2,Juventus,2011,2010
2,1.3,0.9,1.7,1.5,0.0,0.2,0.0,9989,3.0,Juventus,2011,2010
3,1.8,1.0,1.6,1.6,0.0,0.4,0.0,13551,2.7,Juventus,2011,2010
4,8.9,0.7,1.2,2.9,1.1,0.6,0.0,9991,2.6,Juventus,2011,2010
5,1.0,0.5,1.5,0.5,0.0,0.0,0.0,83231,2.5,Juventus,2011,2010
6,1.1,1.0,1.3,2.4,0.0,0.2,0.0,20211,2.3,Juventus,2011,2010
7,7.6,0.6,0.4,2.7,1.7,0.7,0.0,6075,2.1,Juventus,2011,2010
8,1.8,0.6,1.2,1.2,0.2,0.0,0.0,4596,2.0,Juventus,2011,2010
9,0.8,0.7,0.7,1.6,0.0,0.0,0.0,9576,1.9,Juventus,2011,2010
10,2.9,0.1,0.4,1.4,0.0,0.1,0.0,12722,1.9,Juventus,2011,2010
11,0.8,0.4,1.6,0.5,0.0,0.1,0.0,24240,1.4,Juventus,2011,2010
12,1.3,0.4,1.4,1.0,0.0,0.1,0.0,9894,1.2,Juventus,2011,2010
13,6.3,0.9,1.0,1.6,1.3,0.8,1.0,20664,1.2,Juventus,2011,2010
14,2.6,0.5,1.4,2.4,0.1,0.5,1.0,12874,1.1,Juventus,2011,2010
15,0.3,0.3,0.7,0.9,0.0,0.0,0.0,10119,1.1,Juventus,2011,2010
16,1.7,0.3,0.9,2.6,0.2,0.2,0.0,24366,1.0,Juventus,2011,2010
17,0.0,0.0,3.0,0.0,0.0,0.0,0.0,83451,1.0,Juventus,2011,2010
18,8.0,1.0,2.0,3.0,1.0,0.0,0.0,12747,1.0,Juventus,2011,2010
19,0.3,0.1,1.7,0.3,0.0,0.1,0.0,5795,0.9,Juventus,2011,2010
20,0.4,0.5,1.2,0.6,0.0,0.1,0.0,9730,0.8,Juventus,2011,2010
21,1.1,0.1,0.9,0.0,0.1,0.0,0.0,729,0.6,Juventus,2011,2010
22,1.6,0.4,0.2,0.2,1.0,0.0,0.0,2959,0.6,Juventus,2011,2010
23,0.1,0.2,1.2,0.1,0.0,0.1,0.0,484,0.5,Juventus,2011,2010
24,0.1,0.1,0.8,0.3,0.0,0.1,0.0,25079,0.4,Juventus,2011,2010
25,0.0,0.0,0.3,0.7,0.0,0.0,0.0,30836,0.3,Juventus,2011,2010
26,0.2,0.2,1.5,0.2,0.0,0.0,0.0,2855,0.2,Juventus,2011,2010
27,0.2,0.1,1.6,0.1,0.0,0.1,0.0,164,0.1,Juventus,2011,2010
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92330,0.0,Juventus,2011,2010
29,0.5,0.1,0.1,0.0,0.0,0.0,0.0,3328,0.0,Juventus,2011,2010
30,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9956,0.0,Juventus,2011,2010
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78909,0.0,Juventus,2011,2010
0,1.4,0.8,2.0,2.9,0.0,0.3,0.0,6165,3.3,Napoli,2011,2010
1,2.3,0.6,1.5,1.5,0.0,0.2,0.0,2943,3.2,Napoli,2011,2010
2,4.1,0.8,1.8,2.6,0.8,0.5,0.0,22093,3.2,Napoli,2011,2010
3,6.6,0.7,1.7,4.1,0.4,0.4,0.0,5070,2.6,Napoli,2011,2010
4,5.1,0.8,2.1,3.7,0.4,0.2,0.0,23498,2.5,Napoli,2011,2010
5,0.8,1.1,1.4,1.1,0.0,0.1,0.0,24997,2.4,Napoli,2011,2010
6,1.3,0.8,1.9,1.2,0.0,0.2,0.0,24108,1.9,Napoli,2011,2010
7,0.8,0.2,1.0,1.5,0.0,0.0,0.0,44094,1.8,Napoli,2011,2010
8,1.6,0.5,0.9,0.8,0.0,0.0,0.0,6175,1.6,Napoli,2011,2010
9,6.2,0.4,1.1,1.8,0.8,1.2,0.0,538,1.6,Napoli,2011,2010
10,5.3,0.5,1.3,3.5,0.7,0.5,0.0,79558,1.5,Napoli,2011,2010
11,6.4,0.2,0.4,2.1,1.0,0.3,0.0,4229,1.4,Napoli,2011,2010
12,3.5,0.6,1.3,1.9,0.3,0.3,1.0,9966,1.4,Napoli,2011,2010
13,1.4,0.2,0.7,1.1,0.1,0.1,0.0,26682,1.3,Napoli,2011,2010
14,1.1,0.2,0.9,0.5,0.0,0.1,0.0,24328,1.0,Napoli,2011,2010
15,0.3,0.3,0.5,0.6,0.0,0.0,0.0,13475,0.9,Napoli,2011,2010
16,0.0,0.3,0.5,0.3,0.0,0.0,0.0,18916,0.8,Napoli,2011,2010
17,0.3,1.3,0.3,2.0,0.0,0.0,0.0,83389,0.7,Napoli,2011,2010
18,0.0,0.5,1.2,0.4,0.0,0.0,0.0,16844,0.6,Napoli,2011,2010
19,0.4,0.1,1.1,0.4,0.0,0.0,0.0,10708,0.4,Napoli,2011,2010
20,0.4,0.0,1.0,0.0,0.0,0.0,0.0,2072,0.1,Napoli,2011,2010
21,0.0,0.0,0.2,0.1,0.0,0.0,0.0,69730,0.1,Napoli,2011,2010
22,0.5,0.5,2.0,0.0,0.0,1.0,0.0,156,0.0,Napoli,2011,2010
23,1.0,0.1,0.0,0.0,0.0,0.0,0.0,4500,0.0,Napoli,2011,2010
0,3.1,0.9,1.4,1.4,0.4,0.4,0.0,5785,3.0,Roma,2011,2010
1,7.1,0.6,1.1,3.1,1.9,0.9,0.0,2303,2.6,Roma,2011,2010
2,1.1,0.6,1.4,1.0,0.0,0.2,0.0,2568,2.4,Roma,2011,2010
3,3.5,0.4,0.4,2.0,0.5,0.2,0.0,1045,2.2,Roma,2011,2010
4,0.9,0.6,1.9,0.8,0.1,0.0,0.0,15651,2.2,Roma,2011,2010
5,1.2,1.0,0.8,1.2,0.2,0.2,0.0,119500,2.2,Roma,2011,2010
6,0.6,0.7,1.2,1.3,0.0,0.1,0.0,10414,2.1,Roma,2011,2010
7,2.5,1.1,1.2,2.0,0.1,0.4,0.0,5202,2.1,Roma,2011,2010
8,0.8,0.4,1.2,1.6,0.0,0.2,0.0,1964,2.1,Roma,2011,2010
9,0.5,1.0,0.5,1.3,0.0,0.1,0.0,2239,2.0,Roma,2011,2010
10,0.1,0.3,0.9,0.7,0.0,0.0,0.0,10407,1.4,Roma,2011,2010
11,3.0,0.3,0.3,1.8,0.3,0.1,0.0,2619,1.4,Roma,2011,2010
12,4.2,0.5,1.0,2.0,0.7,0.5,0.0,10367,1.3,Roma,2011,2010
13,6.5,0.4,0.9,3.9,1.4,1.0,1.0,3729,1.3,Roma,2011,2010
14,0.7,0.7,1.2,0.8,0.0,0.0,0.0,5698,1.3,Roma,2011,2010
15,7.0,0.4,1.3,2.4,1.1,0.8,0.0,10333,1.1,Roma,2011,2010
16,0.3,0.3,1.0,0.5,0.0,0.1,0.0,4580,1.1,Roma,2011,2010
17,0.1,0.1,1.1,0.1,0.0,0.0,0.0,9444,0.7,Roma,2011,2010
18,1.0,0.1,1.5,0.4,0.1,0.1,0.0,14254,0.6,Roma,2011,2010
19,6.0,1.5,1.0,1.5,1.0,0.0,0.0,71585,0.5,Roma,2011,2010
20,0.4,0.3,1.7,0.2,0.0,0.1,0.0,4644,0.5,Roma,2011,2010
21,0.0,0.3,1.2,0.3,0.0,0.0,0.0,183,0.4,Roma,2011,2010
22,0.0,0.2,2.2,0.0,0.0,0.0,0.0,2162,0.4,Roma,2011,2010
23,0.3,0.3,0.5,0.3,0.0,0.0,0.0,14255,0.3,Roma,2011,2010
24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101596,0.0,Roma,2011,2010
25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4609,0.0,Roma,2011,2010
26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14252,0.0,Roma,2011,2010
27,0.0,0.5,0.0,1.0,0.0,0.0,0.0,98567,0.0,Roma,2011,2010
28,0.9,0.2,0.1,0.0,0.0,0.1,0.0,24526,0.0,Roma,2011,2010
0,2.1,1.4,2.1,2.0,0.0,0.0,0.0,6166,4.3,AC Milan,2012,2011
1,1.7,1.1,1.8,2.6,0.0,0.4,0.0,191,3.4,AC Milan,2012,2011
2,3.1,0.4,0.9,1.7,0.2,0.2,0.0,23206,3.2,AC Milan,2012,2011
3,1.1,0.9,1.5,2.1,0.0,0.4,0.0,584,2.8,AC Milan,2012,2011
4,3.0,0.8,1.3,2.2,0.1,0.3,0.0,5869,2.8,AC Milan,2012,2011
5,3.8,0.3,1.4,2.4,0.1,0.3,0.0,10015,2.8,AC Milan,2012,2011
6,0.8,1.2,1.2,1.5,0.0,0.2,0.0,591,2.7,AC Milan,2012,2011
7,5.6,0.3,1.1,2.1,1.3,0.3,0.0,5689,2.4,AC Milan,2012,2011
8,3.8,0.7,1.2,1.8,0.6,0.6,0.0,2247,2.1,AC Milan,2012,2011
9,2.6,1.3,0.9,1.3,0.3,0.0,0.0,160,2.1,AC Milan,2012,2011
10,1.0,1.0,1.9,1.6,0.0,0.2,0.0,9989,2.0,AC Milan,2012,2011
11,2.7,1.0,1.0,3.3,0.0,0.7,0.0,107275,2.0,AC Milan,2012,2011
12,3.3,0.3,1.3,1.8,0.5,0.3,0.0,13852,2.0,AC Milan,2012,2011
13,6.4,0.6,1.0,1.9,1.0,0.6,0.0,2303,1.7,AC Milan,2012,2011
14,0.6,0.4,0.9,0.9,0.1,0.1,0.0,19553,1.4,AC Milan,2012,2011
15,6.9,0.2,0.7,3.4,1.2,0.7,0.0,28550,1.3,AC Milan,2012,2011
16,0.4,0.3,0.7,0.6,0.0,0.0,0.0,1690,1.2,AC Milan,2012,2011
17,0.4,0.3,0.8,0.6,0.0,0.1,0.0,17491,1.0,AC Milan,2012,2011
18,6.4,0.6,1.1,2.8,1.1,0.5,0.0,500,1.0,AC Milan,2012,2011
19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6321,1.0,AC Milan,2012,2011
20,1.4,0.2,1.5,0.4,0.0,0.0,0.0,3281,1.0,AC Milan,2012,2011
21,0.6,0.3,2.1,0.6,0.1,0.1,0.0,11867,0.8,AC Milan,2012,2011
22,0.0,0.2,0.5,0.4,0.0,0.1,0.0,70087,0.8,AC Milan,2012,2011
23,0.1,0.4,0.8,0.5,0.0,0.0,0.0,14247,0.5,AC Milan,2012,2011
24,0.3,0.0,1.5,0.1,0.0,0.1,0.0,13554,0.5,AC Milan,2012,2011
25,0.1,0.0,0.7,0.2,0.0,0.0,0.0,23158,0.4,AC Milan,2012,2011
26,0.0,0.3,0.4,0.3,0.0,0.0,0.0,711,0.3,AC Milan,2012,2011
27,0.0,0.0,0.3,0.0,0.0,0.0,0.0,158,0.1,AC Milan,2012,2011
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83220,0.0,AC Milan,2012,2011
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2533,0.0,AC Milan,2012,2011
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2645,0.0,AC Milan,2012,2011
31,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6022,0.0,AC Milan,2012,2011
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70148,0.0,AC Milan,2012,2011
0,2.3,0.8,1.1,2.4,0.0,0.5,0.0,2568,4.5,Atalanta,2012,2011
1,1.4,1.8,2.5,1.9,0.0,0.2,0.0,14126,3.7,Atalanta,2012,2011
2,5.2,0.7,1.4,1.9,0.2,0.3,0.0,18723,3.1,Atalanta,2012,2011
3,0.9,0.3,1.1,1.7,0.0,0.2,0.0,59281,2.9,Atalanta,2012,2011
4,1.6,0.9,1.7,1.8,0.0,0.4,0.0,24175,2.9,Atalanta,2012,2011
5,4.1,1.1,1.2,1.8,0.3,0.3,0.0,9943,2.6,Atalanta,2012,2011
6,1.4,0.8,1.3,1.4,0.1,0.2,0.0,23043,2.4,Atalanta,2012,2011
7,4.7,0.6,0.9,2.5,0.2,0.3,0.0,6638,2.0,Atalanta,2012,2011
8,5.0,0.4,0.5,2.2,0.5,1.0,0.0,12455,1.8,Atalanta,2012,2011
9,8.3,0.7,1.4,1.4,0.4,0.4,0.0,14137,1.7,Atalanta,2012,2011
10,5.2,0.5,1.2,2.5,0.4,0.5,0.0,14157,1.6,Atalanta,2012,2011
11,8.7,0.6,1.7,2.6,0.8,0.8,0.0,1657,1.5,Atalanta,2012,2011
12,0.1,0.6,0.9,0.7,0.0,0.1,0.0,20596,1.5,Atalanta,2012,2011
13,1.2,0.5,0.8,1.5,0.0,0.1,0.0,40384,1.5,Atalanta,2012,2011
14,6.9,0.5,0.9,1.1,0.6,0.7,0.0,4397,1.5,Atalanta,2012,2011
15,1.5,0.5,1.1,1.3,0.1,0.2,0.0,79442,1.4,Atalanta,2012,2011
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27532,1.0,Atalanta,2012,2011
17,0.4,0.2,1.3,0.6,0.0,0.0,0.0,67261,0.6,Atalanta,2012,2011
18,1.3,0.1,2.0,0.3,0.0,0.2,0.0,14484,0.5,Atalanta,2012,2011
19,7.4,0.4,1.0,1.5,0.8,0.5,0.0,12542,0.5,Atalanta,2012,2011
20,1.1,0.1,0.0,0.3,0.0,0.0,0.0,10433,0.4,Atalanta,2012,2011
21,0.0,0.0,0.3,0.0,0.0,0.0,0.0,83718,0.3,Atalanta,2012,2011
22,0.3,0.3,0.7,0.2,0.0,0.0,0.0,74921,0.3,Atalanta,2012,2011
23,0.3,0.6,0.7,0.3,0.0,0.1,0.0,58830,0.3,Atalanta,2012,2011
24,0.7,0.2,0.5,0.3,0.0,0.0,0.0,5612,0.1,Atalanta,2012,2011
25,0.8,0.1,0.1,0.0,0.0,0.0,0.0,42879,0.0,Atalanta,2012,2011
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22130,0.0,Atalanta,2012,2011
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10860,0.0,Atalanta,2012,2011
28,0.8,0.0,0.0,0.0,0.0,0.0,0.0,52467,0.0,Atalanta,2012,2011
29,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9941,0.0,Atalanta,2012,2011
0,9.9,1.0,0.7,4.1,1.0,0.4,0.0,460,3.3,Inter,2012,2011
1,2.4,1.1,1.2,2.2,0.0,0.1,0.0,9838,3.2,Inter,2012,2011
2,4.4,0.7,1.1,2.4,0.3,0.1,0.0,37188,2.9,Inter,2012,2011
3,1.7,0.8,0.5,1.4,0.1,0.2,0.0,2668,2.8,Inter,2012,2011
4,1.5,0.9,1.9,1.6,0.0,0.2,0.0,4649,2.6,Inter,2012,2011
5,6.6,1.3,1.0,2.9,1.8,1.0,0.0,27421,2.3,Inter,2012,2011
6,0.7,2.2,1.7,2.7,0.0,0.0,0.0,22701,2.2,Inter,2012,2011
7,2.8,0.8,0.6,2.5,0.3,0.1,0.0,8007,2.0,Inter,2012,2011
8,0.1,0.9,1.0,1.3,0.0,0.0,0.0,41489,2.0,Inter,2012,2011
9,0.0,1.3,1.0,0.3,0.0,0.0,0.0,6166,2.0,Inter,2012,2011
10,0.6,0.4,1.1,1.0,0.0,0.1,0.0,67432,1.8,Inter,2012,2011
11,5.5,0.8,1.2,2.0,0.7,0.3,0.0,4029,1.8,Inter,2012,2011
12,8.1,0.5,1.4,2.6,1.0,0.6,0.0,575,1.7,Inter,2012,2011
13,2.3,0.8,1.3,1.3,0.0,0.1,0.0,1692,1.7,Inter,2012,2011
14,1.8,0.8,0.8,0.3,0.8,0.0,0.0,28485,1.5,Inter,2012,2011
15,0.7,0.9,1.2,2.0,0.0,0.1,0.0,31355,1.4,Inter,2012,2011
16,1.1,0.5,1.1,1.0,0.0,0.1,0.0,33875,1.4,Inter,2012,2011
17,0.2,0.4,0.8,0.4,0.0,0.0,0.0,80767,1.2,Inter,2012,2011
18,0.0,0.7,1.0,1.3,0.0,0.0,0.0,6145,1.0,Inter,2012,2011
19,3.0,0.0,1.2,0.6,0.6,0.6,0.0,532,1.0,Inter,2012,2011
20,0.4,0.1,0.1,0.3,0.0,0.1,0.0,3510,0.6,Inter,2012,2011
21,0.2,0.1,0.3,0.4,0.0,0.0,0.0,4923,0.6,Inter,2012,2011
22,0.2,0.5,0.7,0.3,0.0,0.3,0.0,82646,0.5,Inter,2012,2011
23,0.0,0.2,1.0,0.3,0.0,0.0,0.0,14524,0.5,Inter,2012,2011
24,0.4,0.2,1.0,0.3,0.0,0.0,0.0,10090,0.5,Inter,2012,2011
25,0.5,0.1,1.6,0.3,0.0,0.0,0.0,9975,0.4,Inter,2012,2011
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84603,0.0,Inter,2012,2011
27,0.6,0.1,0.1,0.0,0.0,0.0,0.0,14149,0.0,Inter,2012,2011
28,0.3,0.1,0.1,0.0,0.0,0.0,0.0,3155,0.0,Inter,2012,2011
29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83755,0.0,Inter,2012,2011
0,1.4,1.6,2.1,2.2,0.0,0.2,0.0,25008,5.4,Juventus,2012,2011
1,2.5,1.5,1.5,2.0,0.0,0.0,0.0,2833,4.5,Juventus,2012,2011
2,6.4,0.5,1.5,3.6,0.4,0.5,0.0,9991,3.1,Juventus,2012,2011
3,0.9,1.1,1.5,2.0,0.0,0.1,0.0,20211,2.3,Juventus,2012,2011
4,0.6,1.2,0.8,1.7,0.0,0.1,0.0,2579,2.1,Juventus,2012,2011
5,5.9,0.6,0.6,1.8,0.8,0.7,0.0,20664,2.0,Juventus,2012,2011
6,2.6,0.5,1.0,0.8,0.1,0.2,1.0,15302,1.8,Juventus,2012,2011
7,5.1,0.5,0.7,2.7,0.6,0.5,0.0,6075,1.8,Juventus,2012,2011
8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14044,1.8,Juventus,2012,2011
9,0.6,0.7,1.0,0.7,0.0,0.0,0.0,9894,1.7,Juventus,2012,2011
10,1.8,0.5,1.0,1.5,0.1,0.0,0.0,12722,1.6,Juventus,2012,2011
11,2.4,0.2,0.4,1.3,0.5,0.0,0.0,30635,1.5,Juventus,2012,2011
12,0.5,0.3,1.0,0.7,0.0,0.2,0.0,23043,1.5,Juventus,2012,2011
13,0.4,0.5,1.0,0.8,0.0,0.0,0.0,4580,1.4,Juventus,2012,2011
14,0.9,0.2,0.5,0.9,0.1,0.1,0.0,31161,1.1,Juventus,2012,2011
15,0.7,0.0,1.0,0.3,0.0,0.0,0.0,79316,1.0,Juventus,2012,2011
16,0.4,0.0,0.6,0.4,0.0,0.3,0.0,6165,0.9,Juventus,2012,2011
17,0.3,0.3,0.4,0.8,0.0,0.1,0.0,72296,0.8,Juventus,2012,2011
18,0.1,0.2,0.6,0.1,0.0,0.1,0.0,9730,0.7,Juventus,2012,2011
19,0.1,0.0,0.7,0.7,0.0,0.0,0.0,10119,0.6,Juventus,2012,2011
20,0.3,0.0,1.4,0.3,0.0,0.1,0.0,4644,0.3,Juventus,2012,2011
21,0.5,0.1,0.7,0.2,0.0,0.0,0.0,25079,0.3,Juventus,2012,2011
22,0.0,0.0,0.3,0.0,0.0,0.0,0.0,484,0.2,Juventus,2012,2011
23,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3328,0.0,Juventus,2012,2011
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9956,0.0,Juventus,2012,2011
0,6.9,0.6,1.6,3.6,0.5,0.2,0.0,5070,3.4,Napoli,2012,2011
1,1.4,1.3,1.2,2.0,0.1,0.1,0.0,24997,3.1,Napoli,2012,2011
2,0.9,0.7,1.8,2.1,0.0,0.1,0.0,15401,2.7,Napoli,2012,2011
3,7.5,0.5,1.0,3.0,0.0,0.5,0.0,38581,2.5,Napoli,2012,2011
4,5.1,1.0,1.3,3.2,0.6,0.5,0.0,9966,2.4,Napoli,2012,2011
5,2.3,0.9,1.1,2.0,0.2,0.2,0.0,2943,2.1,Napoli,2012,2011
6,5.6,0.8,0.6,2.3,0.3,0.2,0.0,44847,2.1,Napoli,2012,2011
7,3.3,0.5,1.0,0.8,0.3,0.0,0.0,22093,1.8,Napoli,2012,2011
8,1.9,0.7,0.8,1.0,0.0,0.3,0.0,6175,1.8,Napoli,2012,2011
9,0.6,1.0,1.1,1.3,0.0,0.1,0.0,14831,1.8,Napoli,2012,2011
10,7.2,0.8,1.0,2.9,0.8,0.6,0.0,538,1.8,Napoli,2012,2011
11,6.6,0.5,0.8,2.8,0.3,0.3,0.0,36096,1.7,Napoli,2012,2011
12,1.6,0.4,0.7,1.5,0.2,0.3,0.0,26682,1.4,Napoli,2012,2011
13,0.5,0.3,0.4,0.5,0.0,0.1,0.0,13475,1.3,Napoli,2012,2011
14,0.1,0.1,0.0,0.1,0.0,0.0,0.0,10708,1.0,Napoli,2012,2011
15,0.1,0.3,1.0,0.3,0.0,0.0,0.0,16844,0.9,Napoli,2012,2011
16,0.9,0.1,0.6,0.6,0.0,0.1,0.0,5852,0.9,Napoli,2012,2011
17,1.0,0.4,0.6,0.6,0.0,0.2,0.0,24328,0.8,Napoli,2012,2011
18,0.0,0.2,0.8,0.3,0.0,0.0,0.0,6093,0.5,Napoli,2012,2011
19,0.0,0.5,0.5,0.0,0.0,0.0,0.0,41277,0.5,Napoli,2012,2011
20,0.0,0.0,0.6,0.2,0.0,0.1,0.0,35237,0.5,Napoli,2012,2011
21,0.5,0.0,0.0,0.0,0.0,0.0,1.0,4500,0.0,Napoli,2012,2011
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11134,0.0,Napoli,2012,2011
23,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2072,0.0,Napoli,2012,2011
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112183,0.0,Napoli,2012,2011
0,3.9,1.6,1.3,0.7,0.9,0.3,0.0,5785,3.7,Roma,2012,2011
1,6.9,0.8,1.1,2.6,1.6,0.5,0.0,3729,2.8,Roma,2012,2011
2,3.5,0.8,1.2,2.1,0.5,0.2,0.0,5698,2.5,Roma,2012,2011
3,1.2,1.4,1.0,2.5,0.0,0.2,0.0,17651,2.3,Roma,2012,2011
4,8.3,0.5,1.0,3.5,1.2,0.6,0.0,2466,2.2,Roma,2012,2011
5,3.3,1.1,1.0,3.1,0.3,0.4,0.0,5202,2.1,Roma,2012,2011
6,1.0,0.5,1.0,0.5,0.2,0.2,0.0,98140,2.0,Roma,2012,2011
7,3.4,0.8,0.7,2.0,0.4,0.1,0.0,70216,2.0,Roma,2012,2011
8,0.3,1.1,1.2,1.2,0.0,0.1,0.0,30226,1.8,Roma,2012,2011
9,0.4,0.5,1.4,0.9,0.0,0.2,0.0,80882,1.8,Roma,2012,2011
10,0.7,1.1,1.1,1.5,0.0,0.0,0.0,40802,1.7,Roma,2012,2011
11,6.9,0.5,0.8,1.6,1.3,0.6,0.0,20769,1.6,Roma,2012,2011
12,2.0,0.5,1.0,1.6,0.3,0.2,0.0,14254,1.6,Roma,2012,2011
13,0.1,0.3,0.7,1.0,0.0,0.0,0.0,2239,1.1,Roma,2012,2011
14,0.4,0.5,0.7,0.7,0.0,0.1,0.0,10414,1.0,Roma,2012,2011
15,0.7,0.8,1.1,0.4,0.1,0.1,0.0,15651,1.0,Roma,2012,2011
16,0.5,0.3,0.3,1.1,0.1,0.2,0.0,1964,1.0,Roma,2012,2011
17,0.3,0.4,1.6,0.5,0.0,0.0,0.0,75830,1.0,Roma,2012,2011
18,5.6,0.3,0.6,2.1,1.2,1.1,0.0,10333,0.9,Roma,2012,2011
19,0.0,0.6,1.3,0.4,0.0,0.1,0.0,183,0.8,Roma,2012,2011
20,1.2,0.3,1.3,0.3,0.0,0.0,0.0,20766,0.6,Roma,2012,2011
21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,119500,0.5,Roma,2012,2011
22,0.0,0.0,0.5,0.0,0.0,0.0,0.0,110509,0.5,Roma,2012,2011
23,0.1,0.2,0.2,0.5,0.0,0.0,0.0,31402,0.5,Roma,2012,2011
24,0.3,0.3,1.1,0.3,0.0,0.0,0.0,4644,0.4,Roma,2012,2011
25,0.0,0.0,0.7,0.7,0.0,0.0,0.0,91173,0.3,Roma,2012,2011
26,0.7,0.0,0.0,0.0,0.0,0.0,0.0,4609,0.0,Roma,2012,2011
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98567,0.0,Roma,2012,2011
28,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10376,0.0,Roma,2012,2011
29,0.6,0.2,0.1,0.0,0.0,0.0,0.0,4065,0.0,Roma,2012,2011
0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10015,5.0,AC Milan,2013,2012
1,1.6,1.4,0.9,1.9,0.1,0.3,0.0,9974,3.3,AC Milan,2013,2012
2,2.0,0.8,2.2,1.3,0.0,0.2,0.0,191,3.0,AC Milan,2013,2012
