,Unnamed: 0,player_number,name,Year_start,Year_end,Test points,Decision tree points,Random forest points,XGBoost points,Polynomial points,dt delta ponts,rf delta ponts,xgb delta ponts,pl delta ponts
151,151,20664,Leonardo Bonucci,2015,2016,7.15,7.192500000000001,7.077600000000002,7.188351,7.120274582346067,0.042500000000000426,0.07239999999999824,0.03835099999999958,0.02972541765393366
152,152,6410,Patrice Evra,2015,2016,6.56,6.614069767441863,6.574399999999998,6.7409625,6.655633681529827,0.05406976744186309,0.014399999999998414,0.18096250000000058,0.09563368152982754
153,153,24088,Mario Mandzukic,2015,2016,6.95,6.784204545454545,6.756800000000002,6.737384,6.70272563926113,0.16579545454545475,0.19319999999999826,0.21261600000000058,0.24727436073886988
154,154,13764,Sami Khedira,2015,2016,6.73,6.860833333333336,6.797800000000004,6.8738155,6.792730884710252,0.13083333333333513,0.06780000000000364,0.14381549999999965,0.0627308847102519
155,155,35549,Kwadwo Asamoah,2015,2016,6.23,6.426938775510204,6.253499999999995,6.120999,6.326786857375324,0.1969387755102039,0.02349999999999497,0.10900100000000013,0.09678685737532344
156,156,3328,Gianluigi Buffon,2015,2016,6.41,6.58162601626016,6.661699999999999,6.59448,6.647217589921152,0.17162601626016016,0.2516999999999987,0.18447999999999976,0.23721758992115216
157,157,125883,Kingsley Coman,2015,2016,6.32,6.275555555555555,6.312,6.3685913,6.4199430669734125,0.044444444444445175,0.008000000000000007,0.048591300000000004,0.09994306697341226
158,158,100995,Alex Sandro,2015,2016,6.47,6.782916666666668,6.884749999999997,6.9605875,6.515692287804582,0.31291666666666806,0.41474999999999707,0.4905875000000002,0.045692287804582676
159,159,76202,Neto,2015,2016,7.34,6.57888888888889,6.542999999999998,6.4075108,7.2413862455025955,0.7611111111111102,0.7970000000000015,0.9324892,0.0986137544974044
160,160,30635,Martín Cáceres,2015,2016,7.16,6.992183908045978,7.121199999999996,7.076887,7.098636061323394,0.16781609195402236,0.03880000000000372,0.08311299999999999,0.061363938676605834
161,161,15302,Stephan Lichtsteiner,2015,2016,6.94,6.965294117647061,6.911699999999997,6.923813,6.970355627499645,0.025294117647060688,0.028300000000003322,0.016187000000000396,0.030355627499644378
162,162,91213,Álvaro Morata,2015,2016,6.59,6.782250000000002,6.7902,6.7429357,6.587564839745342,0.19225000000000225,0.2001999999999997,0.15293570000000045,0.002435160254657731
163,163,90000,Roberto Pereyra,2015,2016,6.28,6.426938775510204,6.279200000000003,6.2545238,6.218103139457199,0.14693877551020407,0.0007999999999972474,0.02547619999999995,0.06189686054280141
164,164,9991,Giorgio Chiellini,2015,2016,7.35,6.8459090909090925,6.996299999999998,7.070581,7.167067523019057,0.5040909090909071,0.3537000000000017,0.27941899999999986,0.18293247698094284
165,165,97265,Stefano Sturaro,2015,2016,6.86,6.823809523809524,6.978699999999999,7.0488663,6.81311195186487,0.036190476190475884,0.1186999999999987,0.18886629999999993,0.04688804813513059
166,166,20211,Claudio Marchisio,2015,2016,6.37,6.381315789473685,6.707500000000005,6.4754233,6.234606122166766,0.011315789473685278,0.3375000000000048,0.1054233,0.1353938778332342
167,167,116207,Daniele Rugani,2015,2016,6.24,6.57888888888889,6.600399999999997,6.4505286,6.220750756049525,0.33888888888888946,0.3603999999999967,0.21052859999999995,0.019249243950475226
168,168,97752,Paul Pogba,2015,2016,6.51,6.433763440860217,6.565999999999998,6.5982523,6.551597826795406,0.07623655913978311,0.05599999999999827,0.08825230000000062,0.0415978267954058
169,169,71647,Simone Zaza,2015,2016,6.83,6.995151515151515,6.918100000000003,6.9065237,6.788218751440732,0.16515151515151505,0.08810000000000251,0.07652370000000008,0.04178124855926768
170,170,241020,Rolando Mandragora,2016,2017,6.38,6.381315789473685,6.2108000000000025,6.1998835,6.449879938747542,0.0013157894736854914,0.16919999999999735,0.18011649999999957,0.06987993874754217
171,171,328990,Moise Kean,2016,2017,6.94,7.155526315789473,7.067900000000003,7.0890384,6.892158041604117,0.21552631578947246,0.127900000000003,0.14903839999999935,0.047841958395883566
172,172,9991,Giorgio Chiellini,2016,2017,6.74,6.733636363636363,6.723399999999999,6.8526216,6.481983924017863,0.006363636363636793,0.01660000000000128,0.11262159999999977,0.2580160759821375
173,173,116207,Daniele Rugani,2016,2017,6.8,6.860833333333336,6.9054000000000055,6.852663,6.78537742991447,0.06083333333333574,0.10540000000000571,0.052662999999999904,0.014622570085530029
174,174,100995,Alex Sandro,2016,2017,6.77,6.861333333333335,6.7474,6.75999,6.686857898757695,0.09133333333333571,0.02259999999999973,0.010009999999999408,0.08314210124230481
175,175,5780,Dani Alves,2016,2017,7.07,6.585000000000001,6.4417,6.3695498,7.109785560349456,0.48499999999999943,0.6283000000000003,0.7004502000000006,0.039785560349455906
176,176,13764,Sami Khedira,2016,2017,7.32,7.138260869565213,7.072799999999997,6.985846,7.153964310440276,0.18173913043478684,0.24720000000000297,0.33415400000000073,0.16603568955972392
177,177,19729,Gonzalo Higuaín,2016,2017,6.87,6.978035714285715,6.992400000000004,6.972195,6.8633294945419125,0.10803571428571512,0.12240000000000428,0.10219500000000004,0.006670505458087561
178,178,114863,Paulo Dybala,2016,2017,6.7,6.58162601626016,6.666300000000002,6.695456,7.225845364145427,0.11837398373983987,0.03369999999999784,0.0045440000000001035,0.525845364145427
179,179,20664,Leonardo Bonucci,2016,2017,7.37,7.216538461538461,7.327399999999999,7.371444,7.378460973312662,0.15346153846153943,0.04260000000000108,0.0014440000000002229,0.008460973312661935
180,180,15302,Stephan Lichtsteiner,2016,2017,6.24,6.585000000000001,6.503899999999999,6.509638,6.242497856331856,0.34500000000000064,0.2638999999999987,0.2696379999999996,0.002497856331856063
181,181,30226,Miralem Pjanic,2016,2017,6.65,6.787166666666666,6.779800000000002,6.678488,6.847614135982852,0.13716666666666555,0.12980000000000125,0.028487999999999403,0.19761413598285138
182,182,35549,Kwadwo Asamoah,2016,2017,6.63,6.860833333333336,6.838200000000001,6.8831177,6.721488372055744,0.23083333333333567,0.2082000000000015,0.2531176999999998,0.09148837205574445
183,183,20211,Claudio Marchisio,2016,2017,7.13,7.138260869565213,7.179199999999998,7.1937985,7.105404517863083,0.008260869565213547,0.049199999999998134,0.06379849999999987,0.024595482136916758
184,184,24088,Mario Mandzukic,2016,2017,7.18,7.056964285714287,6.916800000000002,6.831509,7.066106954313804,0.12303571428571303,0.26319999999999766,0.3484910000000001,0.1138930456861953
185,185,29888,Medhi Benatia,2016,2017,7.06,6.900476190476189,6.925399999999999,6.9906607,6.935382056381847,0.15952380952381073,0.13460000000000072,0.06933929999999933,0.12461794361815226
186,186,254692,Emil Audero,2016,2017,7.16,7.047272727272728,7.071199999999997,7.0730996,7.016144854668597,0.11272727272727234,0.08880000000000354,0.08690040000000021,0.1438551453314032
187,187,3328,Gianluigi Buffon,2016,2017,6.39,6.0805,6.1216,6.1466475,6.422255042711846,0.3094999999999999,0.26839999999999975,0.24335249999999942,0.03225504271184665
188,188,123481,Mario Lemina,2016,2017,6.45,6.781315789473684,6.613999999999997,6.46778,6.580543613725181,0.3313157894736838,0.16399999999999704,0.01778000000000013,0.1305436137251812
189,189,44868,Juan Cuadrado,2016,2017,7.01,6.68846153846154,6.904099999999996,6.98319,7.140254141774534,0.3215384615384602,0.10590000000000366,0.026810000000000223,0.1302541417745342
190,190,76202,Neto,2016,2017,6.76,6.860833333333336,6.904900000000001,6.853104,6.674859469169292,0.10083333333333577,0.14490000000000158,0.0931040000000003,0.08514053083070738
191,191,17108,Hernanes,2016,2017,5.9,6.426,6.486300000000001,6.545153,5.9856644049971655,0.5259999999999998,0.5863000000000005,0.6451529999999996,0.0856644049971651
192,192,6075,Andrea Barzagli,2016,2017,6.68,6.784204545454545,6.749099999999999,6.858178,6.85799691605122,0.10420454545454572,0.06909999999999972,0.17817799999999995,0.17799691605122003
193,193,6410,Patrice Evra,2016,2017,7.15,7.247066666666665,7.213800000000008,7.2204537,7.169864733983234,0.09706666666666486,0.06380000000000763,0.07045369999999984,0.019864733983233407
194,194,97265,Stefano Sturaro,2016,2017,6.92,6.782250000000002,6.832700000000002,6.824694,6.713537463239958,0.13774999999999782,0.08729999999999816,0.09530599999999989,0.2064625367600419
195,195,242432,Marko Pjaca,2016,2017,6.13,6.0805,5.961616666666669,6.0686293,5.997888375096848,0.0495000000000001,0.1683833333333311,0.06137070000000033,0.13211162490315154
196,196,107275,Mattia De Sciglio,2017,2018,6.35,6.574358974358974,6.531000000000003,6.4498434,6.644427640502144,0.22435897435897445,0.1810000000000036,0.09984340000000014,0.2944276405021444
197,197,114863,Paulo Dybala,2017,2018,6.96,6.692588235294116,6.821599999999998,6.8922954,6.860778039231078,0.26741176470588357,0.13840000000000163,0.06770459999999989,0.0992219607689222
198,198,44868,Juan Cuadrado,2017,2018,6.37,6.690952380952384,6.894299999999995,6.7211504,6.354784077983864,0.32095238095238354,0.5242999999999949,0.35115039999999986,0.015215922016135863
199,199,116207,Daniele Rugani,2017,2018,6.85,6.965294117647061,6.971500000000001,6.9146667,6.885538978221748,0.11529411764706143,0.12150000000000105,0.06466670000000008,0.035538978221748785
200,200,13764,Sami Khedira,2017,2018,6.92,7.247066666666665,7.221600000000002,7.1872854,6.9071078554775145,0.3270666666666653,0.3016000000000023,0.26728540000000045,0.012892144522485438
201,201,24814,Benedikt Höwedes,2017,2018,6.14,6.0805,6.0014,6.056382,6.187750875643117,0.059499999999999886,0.1385999999999994,0.08361799999999953,0.04775087564311775
202,202,100995,Alex Sandro,2017,2018,6.75,6.861333333333335,6.904499999999997,6.832302,6.611636759514867,0.11133333333333528,0.15449999999999697,0.08230200000000032,0.13836324048513315
203,203,9991,Giorgio Chiellini,2017,2018,7.09,6.982622950819673,6.903500000000004,6.9662795,7.01390504963835,0.10737704918032698,0.1864999999999961,0.12372050000000012,0.07609495036165015
204,204,19729,Gonzalo Higuaín,2017,2018,6.69,6.84969696969697,6.777099999999999,6.6283956,6.701869241464151,0.15969696969696923,0.08709999999999862,0.061604400000000226,0.011869241464150804
205,205,68889,Douglas Costa,2017,2018,6.78,6.917692307692308,6.894500000000001,6.7266455,7.123642387141293,0.13769230769230756,0.11450000000000049,0.05335450000000019,0.34364238714129236
206,206,6075,Andrea Barzagli,2017,2018,7.22,6.808219178082194,7.1103000000000005,7.188911,7.203010730106783,0.4117808219178061,0.10969999999999924,0.0310889999999997,0.016989269893216807
207,207,15302,Stephan Lichtsteiner,2017,2018,6.91,6.875714285714285,6.823599999999999,6.7285695,6.866693570451537,0.034285714285715585,0.08640000000000114,0.18143050000000027,0.043306429548462866
208,208,35549,Kwadwo Asamoah,2017,2018,6.03,6.203333333333331,6.250899999999998,6.2199693,6.022400090066802,0.17333333333333112,0.22089999999999765,0.18996929999999956,0.007599909933198035
209,209,83981,Carlo Pinsoglio,2017,2018,6.38,6.0805,6.102199999999998,6.096543,6.328732884442657,0.2995000000000001,0.2778000000000018,0.2834570000000003,0.051267115557342535
210,210,17778,Blaise Matuidi,2017,2018,6.76,6.982622950819673,6.843600000000004,6.6927614,6.595249211808675,0.2226229508196731,0.08360000000000412,0.0672385999999996,0.16475078819132438
211,211,30226,Miralem Pjanic,2017,2018,6.73,6.68846153846154,6.726300000000002,6.770544,6.887038540968878,0.04153846153846086,0.0036999999999984823,0.04054399999999969,0.1570385409688777
212,212,24088,Mario Mandzukic,2017,2018,6.82,6.798059701492538,6.734499999999993,6.8183284,6.660968048680885,0.021940298507462153,0.08550000000000768,0.0016715999999998843,0.15903195131911563
213,213,122402,Federico Bernardeschi,2017,2018,6.62,6.717297297297296,6.784799999999998,6.7706213,6.624737558273562,0.0972972972972963,0.16479999999999784,0.15062130000000007,0.004737558273562037
214,214,29888,Medhi Benatia,2017,2018,6.23,6.433763440860217,6.441999999999999,6.375984,6.0764009169418856,0.20376344086021625,0.21199999999999886,0.14598399999999945,0.15359908305811487
215,215,73379,Wojciech Szczesny,2017,2018,6.88,6.808219178082194,6.750400000000002,6.696116,6.814374569147888,0.07178082191780621,0.12959999999999816,0.18388399999999994,0.06562543085211203
216,216,3328,Gianluigi Buffon,2017,2018,6.55,6.58162601626016,6.635,6.6993546,6.468176390215442,0.03162601626016048,0.08499999999999996,0.14935460000000056,0.08182360978455794
217,217,20211,Claudio Marchisio,2017,2018,6.97,6.982622950819673,7.044499999999999,6.9460645,6.857233887431085,0.012622950819673129,0.07449999999999957,0.023935499999999443,0.11276611256891478
218,218,97265,Stefano Sturaro,2017,2018,6.57,6.464285714285715,6.543099999999997,6.4838653,6.81856368319387,0.10571428571428498,0.026900000000003033,0.08613470000000056,0.24856368319386934
219,219,303657,Rodrigo Bentancur,2017,2018,7.18,7.155526315789473,7.106699999999997,7.0966053,7.093033915471992,0.02447368421052687,0.07330000000000236,0.08339469999999949,0.08696608452800803
220,220,9991,Giorgio Chiellini,2018,2019,6.98,6.784204545454545,6.857600000000002,6.7869983,6.882560201225441,0.195795454545455,0.12239999999999807,0.19300170000000083,0.097439798774559
221,221,20664,Leonardo Bonucci,2018,2019,6.68,6.991470588235295,6.8447,6.9147573,6.624319844098913,0.31147058823529505,0.16469999999999985,0.23475730000000006,0.05568015590108644
222,222,24088,Mario Mandzukic,2018,2019,6.52,6.781315789473684,6.601299999999998,6.526625,6.271702631718604,0.2613157894736844,0.08129999999999882,0.006625000000000547,0.2482973682813956
223,223,328990,Moise Kean,2018,2019,6.91,6.875714285714285,6.894900000000002,6.9372306,6.899064213629758,0.034285714285715585,0.015099999999998559,0.027230600000000216,0.010935786370241729
224,224,5583,Cristiano Ronaldo,2018,2019,6.0,6.0805,6.00205,6.0676746,6.048046160513919,0.0804999999999998,0.002049999999999663,0.06767460000000014,0.048046160513918856
225,225,318750,Stephy Mavididi,2018,2019,6.85,6.798059701492538,6.782700000000005,6.739236,6.865112215915175,0.05194029850746151,0.06729999999999503,0.11076399999999964,0.015112215915175753
226,226,17778,Blaise Matuidi,2018,2019,6.39,6.614069767441863,6.526600000000003,6.572785,6.148857188450023,0.22406976744186302,0.13660000000000316,0.18278499999999998,0.24114281154997652
227,227,114863,Paulo Dybala,2018,2019,6.57,6.784204545454545,6.790499999999998,6.8647037,6.62265996138857,0.21420454545454515,0.2204999999999977,0.29470369999999946,0.052659961388569876
228,228,44868,Juan Cuadrado,2018,2019,6.72,6.784204545454545,6.9308,6.8240514,6.915159612984485,0.06420454545454568,0.21079999999999988,0.10405140000000035,0.1951596129844848
229,229,111212,Emre Can,2018,2019,6.55,6.676818181818183,6.6522000000000014,6.6600637,6.721930621856856,0.12681818181818283,0.10220000000000162,0.11006370000000043,0.17193062185685637
230,230,375437,Manolo Portanova,2018,2019,7.05,6.8459090909090925,6.701199999999997,6.7270937,6.804999880284812,0.20409090909090732,0.34880000000000244,0.32290629999999965,0.2450001197151881
231,231,92329,Leonardo Spinazzola,2018,2019,7.15,7.192500000000001,7.138299999999995,7.1764174,6.860906374728203,0.042500000000000426,0.011700000000005595,0.026417399999999702,0.28909362527179727
232,232,107275,Mattia De Sciglio,2018,2019,7.24,6.787166666666666,7.016799999999998,7.0271115,7.184943428566796,0.4528333333333343,0.22320000000000206,0.21288850000000004,0.055056571433204304
233,233,83981,Carlo Pinsoglio,2018,2019,6.48,6.67875,6.6676,6.646859,6.575344803276308,0.19874999999999954,0.18759999999999977,0.16685899999999965,0.09534480327630757
234,234,275831,Grigoris Kastanos,2018,2019,6.88,6.860833333333336,6.936700000000002,7.027252,6.742026083354115,0.019166666666664334,0.05670000000000197,0.14725199999999994,0.1379739166458851
235,235,73379,Wojciech Szczesny,2018,2019,6.74,6.3595,5.956400000000005,6.1985693,6.830563666982285,0.3805000000000005,0.7835999999999954,0.5414307000000003,0.09056366698228491
236,236,116207,Daniele Rugani,2018,2019,6.34,6.433763440860217,6.345100000000005,6.3606853,6.049221540156189,0.09376344086021682,0.005100000000004989,0.02068530000000024,0.29077845984381057
237,237,128967,João Cancelo,2018,2019,6.85,6.574358974358974,6.572499999999999,6.6461163,6.741936113162272,0.27564102564102555,0.27750000000000075,0.20388369999999956,0.10806388683772727
238,238,13764,Sami Khedira,2018,2019,6.82,7.004,6.900800000000007,6.8326287,7.130036822723946,0.18399999999999928,0.08080000000000709,0.012628699999999604,0.31003682272394606
239,239,100995,Alex Sandro,2018,2019,6.68,6.464285714285715,6.537000000000004,6.7044206,6.713347856586708,0.21571428571428442,0.14299999999999535,0.024420600000000015,0.03334785658670825
240,240,78880,Mattia Perin,2018,2019,6.88,6.67875,6.7005,6.6447253,6.926729500037523,0.20124999999999993,0.1795,0.23527469999999973,0.04672950003752341
241,241,30226,Miralem Pjanic,2018,2019,7.09,7.138260869565213,7.143000000000003,7.05462,6.817858238890271,0.04826086956521358,0.05300000000000349,0.03537999999999997,0.27214176110972854
242,242,29888,Medhi Benatia,2018,2019,6.18,6.614069767441863,6.514399999999999,6.4519367,6.149531991004209,0.434069767441863,0.3343999999999996,0.27193670000000036,0.03046800899579072
243,243,371257,Hans Nicolussi Caviglia,2018,2019,6.61,6.58162601626016,6.589099999999997,6.6825356,6.297858819494405,0.028373983739840014,0.020900000000003693,0.07253559999999926,0.3121411805055949
244,244,6075,Andrea Barzagli,2018,2019,6.64,6.58162601626016,6.538899999999999,6.512423,6.666441723368443,0.058373983739839375,0.10110000000000063,0.1275769999999996,0.026441723368443526
