,Unnamed: 0,age,height,id,name,position,weight
22,22,30,189,77636,Willian José, FW,93
2,2,36,189,18539,Stéphane Mbia," D(C),M(C)",82
3,3,34,180,43824,Daniel Carriço," D(C),DMC",79
4,4,34,190,34052,Vicente Iborra, M(C),80
5,5,27,175,149123,Antonio Cotán, Midfielder,69
7,7,36,181,71687,Carlos Bacca, FW,77
8,8,32,185,91430,Vitolo," M(CLR),FW",80
11,11,38,181,19193,Nicolás Pareja, D(C),75
17,17,35,172,19453,Kevin Gameiro, FW,70
18,18,31,168,96207,Diogo Figueiras," D(LR),M(R)",64
20,20,29,173,107023,Jairo Samperio, M(LR),69
21,21,29,175,110911,Sebastián Cristóforo, M(C),68
23,23,26,185,140812,Carlos Fernández," AM(C),FW",72
26,26,34,181,42692,Raul Andrei Rusescu," AM(C),FW",73
28,28,31,179,110297,Denis Cheryshev," AM(L),FW",74
29,29,28,173,141354,Moi Delgado, Defender,66
30,30,28,0,148570,Mode, Defender,0
8,8,38,181,27745,Javi Fuego, M(C),76
12,12,29,170,135238,Fede Cartabia, AM(CLR),69
16,16,28,182,130356,Rúben Vezo, D(CR),80
19,19,34,172,69481,Dorlan Pabón," AM(CLR),FW",73
22,22,27,172,119817,José Gayà," D(L),M(L)",66
24,24,32,170,35237,Eduardo Vargas," AM(CLR),FW",74
25,25,40,180,5565,Hélder Postiga, FW,76
27,27,37,190,11234,Philippe Senderos, D(C),86
28,28,30,167,106895,Portu," AM(CLR),FW",66
30,30,29,176,130567,Vinícius Araújo," AM(L),FW",72
6,6,38,172,14219,Ikechukwu Uche, FW,70
7,7,32,165,74608,Javier Aquino, AM(R),62
8,8,36,176,22056,Bojan Jokic," D(CL),M(L)",77
12,12,30,178,102234,Manu Trigueros," M(CLR),FW",75
13,13,30,184,105784,Aleksandar Pantic, D(C),77
14,14,25,176,141633,Nahuel Leiva, AM(LR),70
15,15,40,180,44389,Chechu Dorado, D(C),70
17,17,35,182,106860,Juan Carlos Sánchez, GK,72
18,18,37,184,15762,Jérémy Perbet, FW,85
19,19,34,184,83504,Tomás Pina, M(C),78
22,22,30,176,79946,Edu Ramos, Midfielder,77
23,23,28,186,108767,Pablo Iñíguez, Defender,75
24,24,29,175,106528,Joan Román, Midfielder,65
5,5,37,177,18538,Jesús Gámez, D(LR),75
7,7,31,176,80241,Antoine Griezmann," AM(CLR),FW",73
8,8,36,181,23001,Cristian Ansaldi," D(CLR),M(CLR)",76
12,12,29,188,76662,Jan Oblak, GK,87
15,15,36,182,20665,Guilherme Siqueira, D(L),81
19,19,31,190,108186,Raúl Jiménez, FW,76
22,22,35,178,12473,Alessio Cerci," M(R),FW",78
23,23,27,180,141293,Héctor Hernández, FW,73
17,17,30,174,106590,Rafinha, M(CLR),71
20,20,27,175,135242,Sandro Ramírez," AM(LR),FW",71
21,21,32,171,74533,Douglas," D(R),M(R)",70
22,22,27,175,143158,Munir El Haddadi," AM(LR),FW",69
23,23,33,180,91254,Jordi Masip, GK,76
18,18,35,185,65901,Keylor Navas, GK,80
19,19,29,182,115098,Lucas Silva, DMC,80
23,23,28,173,142802,Álvaro Medrán Just, M(C),71
0,0,32,186,67424,Grzegorz Krychowiak," D(C),M(C)",83
8,8,36,173,29582,Benoît Trémoulinas," D(L),M(L)",65
9,9,33,177,82630,Aleix Vidal," D(R),M(LR)",70
12,12,29,195,109338,Sergio Rico, GK,90
13,13,33,182,83081,Alejandro Arribas, D(C),76
16,16,30,185,44417,Timothée Kolodziejczak," D(CL),M(L)",75
22,22,38,188,141021,Mariano Barbosa, GK,79
24,24,26,179,238931,Juan Muñoz, Forward,72
25,25,30,180,142114,Luismi, Midfielder,73
9,9,29,188,118123,André Gomes, M(CLR),84
11,11,36,178,22117,Enzo Pérez, M(CR),77
13,13,31,182,83459,Rodrigo," M(CLR),FW",77
14,14,33,184,75204,Lucas Orbán, D(CL),76
17,17,29,182,125532,Bruno Zuculini, DMC,74
18,18,29,171,116164,Carles Gil, AM(CR),65
19,19,28,180,125547,Rodrigo de Paul," AM(CLR),FW",70
20,20,29,182,121771,Filipe Augusto, DMC,78
21,21,29,175,142080,Rober Ibáñez, AM(R),67
22,22,27,173,261670,Tropi, Midfielder,69
23,23,34,186,83117,Yoel Rodríguez, GK,78
2,2,25,181,243271,Adrián Marín," D(L),M(L)",73
12,12,30,178,261718,Sergio Marcos, M(C),68
14,14,28,174,125543,Luciano Vietto," AM(CLR),FW",69
17,17,30,180,97659,Gerard Moreno," AM(CR),FW",77
18,18,30,173,98113,Espinosa González, AM(CLR),67
23,23,38,177,28133,Antonio Rukavina," D(LR),M(R)",74
26,26,26,184,276489,Alfonso Pedraza," D(L),M(L)",73
28,28,30,181,278172,Fran Sol, FW,77
13,13,29,185,115472,Yannick Carrasco," M(CLR),FW",73
14,14,36,177,25956,Augusto Fernández, M(CR),73
18,18,27,171,127604,Ángel Correa," AM(CLR),FW",70
19,19,35,185,27494,Jackson Martínez, FW,79
20,20,28,180,303114,Nacho Monsalve, Defender,74
23,23,29,178,130446,Matías Kranevitter, DMC,74
20,20,27,182,135243,Sergi, DMC,73
21,21,30,187,80774,Marc-André ter Stegen, GK,85
23,23,27,187,294123,Gerard Gumbau, DMC,77
11,11,31,173,144511,Lucas Vázquez," D(R),M(R)",70
15,15,35,190,23154,Kiko Casilla, GK,86
23,23,27,184,254582,Marcos Llorente," D(R),M(CR),FW",74
2,2,36,185,40771,Mariano," D(R),M(R)",77
3,3,33,176,89856,Sergio Escudero," D(L),M(L)",65
4,4,32,178,58467,Yevhen Konoplyanka," AM(CL),FW",78
6,6,33,196,39935,Steven Nzonzi, M(C),75
11,11,27,185,316957,Diego González, D(CL),83
13,13,39,171,10623,Michael Krohn-Dehli, M(CLR),70
17,17,36,187,78892,Marco Andreolli, D(C),81
23,23,26,173,316152,Curro Sánchez, Midfielder,71
29,29,25,175,317642,David Carmona, Defender,72
31,31,27,168,316956,José Joaquín Matos, Defender,64
2,2,31,185,136810,Jaume Doménech, GK,73
6,6,33,193,125953,Aderllan Santos, D(C),83
7,7,33,187,83250,Aymen Abdennour, D(C),85
12,12,26,183,294056,Danilo Barbosa," D(C),DMC",74
21,21,26,168,127137,Zakaria Bakkali, AM(LR),71
24,24,26,181,125838,Santi Mina," AM(LR),FW",77
25,25,25,180,317597,Sito, Midfielder,70
27,27,29,189,108033,Wilfried Zahibo, DMC,77
28,28,24,171,300778,Fran Villalba, AM(L),63
2,2,29,195,92516,Alphonse Areola, GK,94
15,15,27,182,238773,Samu Castillejo, AM(CLR),67
18,18,31,182,86513,Cédric Bakambu," AM(LR),FW",73
20,20,32,179,135233,Samu García," AM(R),FW",72
23,23,41,183,2247,Daniele Bonera, D(CR),84
10,10,30,181,77059,Sime Vrsaljko," D(LR),M(R)",76
14,14,34,173,70735,Nicolás Gaitán," M(CLR),FW",66
10,10,28,182,89931,Samuel Umtiti, D(CL),75
11,11,27,182,131382,Marlon Santos, D(C),80
13,13,29,178,89925,Lucas Digne," D(CL),M(L)",74
22,22,24,180,303268,Carles Aleñá, AM(CLR),73
23,23,33,185,90811,Jasper Cillessen, GK,83
17,17,26,182,137467,Marco Asensio, AM(CLR),76
22,22,29,180,323236,Mariano Díaz, FW,76
23,23,26,174,312851,Álvaro Tejero, D(R),69
3,3,33,187,102439,Franco Vázquez," AM(CLR),FW",82
4,4,29,192,243262,David Soria, GK,85
5,5,30,174,94868,Pablo Sarabia," D(L),M(CLR),FW",70
11,11,27,186,236511,Clément Lenglet, D(C),81
14,14,32,172,40266,Hiroshi Kiyotake, AM(CLR),66
16,16,32,170,89946,Wissam Ben Yedder," AM(C),FW",68
17,17,32,184,40237,Ganso, AM(C),79
19,19,35,180,35689,Gabriel Mercado, D(CR),81
20,20,28,189,125378,Joaquín Correa," AM(CL),FW",75
25,25,29,172,303907,Walter Montoya, AM(CR),73
27,27,35,192,22627,Salvatore Sirigu, GK,80
10,10,24,171,312580,Toni Lato, D(L),64
13,13,31,186,71647,Simone Zaza, FW,84
16,16,25,180,313542,Carlos Soler, M(CLR),76
20,20,36,170,25714,Fabián Orellana, AM(CLR),64
28,28,27,168,300779,Nacho Gil, AM(L),63
29,29,25,191,300369,Rafa Mir, FW,86
0,0,33,182,70216,Cote, D(L),74
5,5,31,182,78906,Roberto Soriano, AM(CLR),76
8,8,35,187,32565,Andrés Fernández, GK,82
14,14,32,182,99907,Álvaro González, D(C),75
17,17,31,175,83651,Nicola Sansone," AM(LR),FW",68
23,23,32,193,34123,Alfred N'Diaye," D(C),M(C)",90
24,24,26,177,295591,Aitor Cantalapiedra, AM(R),67
25,25,26,183,306786,Mario González, FW,76
26,26,26,167,249908,Leonardo Suárez, FW,60
8,8,26,192,125616,Axel Werner, GK,85
16,16,24,184,355152,Carlos Isaac, Defender,74
24,24,27,173,356736,Arona Sané, Midfielder,0
25,25,24,180,333359,Toni Moya, DMC,78
14,14,27,195,318432,Yerry Mina, D(C),94
18,18,28,177,296363,Nélson Semedo," D(LR),M(R)",67
24,24,27,175,279698,José Arnáiz, FW,70
12,12,24,184,303115,Theo Hernández," D(L),M(L)",81
23,23,24,183,320833,Luca Zidane, GK,78
3,3,32,186,125629,Guido Pizarro, DMC,80
10,10,31,182,90446,Lionel Carole," D(CL),M(L)",79
15,15,34,180,34333,Miguel Layún," D(LR),M(CLR)",76
20,20,28,177,317353,Borja Lasso, Midfielder,70
21,21,31,176,71293,Sébastien Corchia," D(R),M(R)",69
22,22,31,179,84190,Luis Muriel," AM(CL),FW",79
25,25,29,181,93672,Johannes Geis," D(C),DMC",81
27,27,33,172,108176,Roque Mesa, DMC,74
29,29,25,176,241822,Guilherme Arana," D(L),M(L)",66
30,30,22,162,357790,José Lara, Midfielder,57
4,4,25,179,247995,Gonçalo Guedes," AM(CLR),FW",68
7,7,30,182,109565,Jeison Murillo, D(C),78
10,10,27,180,335790,Nacho Vidal, D(R),75
14,14,33,190,76202,Neto, GK,84
20,20,27,189,296367,Nemanja Maksimovic, M(C),78
7,7,26,178,297203,Pablo Fornals, M(CLR),67
11,11,26,184,334221,Dani Raba, AM(CR),76
15,15,25,187,134695,Enes Ünal, FW,78
22,22,28,180,135344,Roger Martínez, FW,76
24,24,25,191,344259,Pau Torres, D(C),80
26,26,31,171,111560,Salem Al Dawsari, Midfielder,72
27,27,25,185,331699,Darío Poveda, Forward,75
28,28,25,183,346201,Ramiro Guerra, Midfielder,75
30,30,28,189,136305,Rúben Semedo, D(C),84
31,31,25,182,344260,Chuca, Midfielder,75
6,6,21,177,372469,Sergio Camello, Forward,69
10,10,23,175,363495,Borja Garcés, Forward,71
16,16,26,171,132962,Thomas Lemar, AM(CLR),63
19,19,24,176,363494,Andrés Solano, Defender,69
24,24,27,173,296576,Gelson Martins, M(LR),72
25,25,34,187,25091,Nikola Kalinic, FW,79
26,26,23,185,363493,Francisco Montero, D(C),76
27,27,21,176,369090,Víctor Mollejo, Forward,63
28,28,23,173,366204,Joaquín Muñoz, Forward,60
7,7,22,192,361710,Jean-Clair Todibo, D(C),88
14,14,22,180,372828,Abel Ruiz, FW,75
15,15,23,177,281010,Moussa Wagué, D(R),70
17,17,25,171,146780,Malcom, AM(CLR),74
19,19,26,171,284114,Arthur, DMC,73
22,22,23,169,372827,Riqui Puig, M(C),56
28,28,24,173,374869,Carles Pérez, AM(CR),75
29,29,23,177,373838,Álex Collado, AM(CR),66
12,12,22,176,337782,Vinícius Júnior," AM(L),FW",73
21,21,24,182,344644,Federico Valverde, M(CLR),78
22,22,25,186,362276,Javi Sánchez, D(C),71
25,25,24,179,238327,Cristo González, Forward,69
10,10,25,182,298545,Joris Gnagnon, D(C),89
11,11,30,185,90778,Sergi Gómez, D(CR),80
12,12,24,188,301024,Maximilian Wöber, D(CL),85
14,14,25,185,243554,Juan Soriano, GK,78
15,15,33,187,79560,Maxime Gonalons," D(C),M(C)",76
16,16,30,174,83333,Quincy Promes," M(CLR),FW",71
17,17,33,188,68732,Tomás Vaclík, GK,85
19,19,29,183,118885,Ibrahim Amadou," D(C),DMC",81
21,21,27,180,203436,Marko Rog, M(C),73
25,25,25,184,372380,Javi Díaz, Goalkeeper,75
10,10,29,189,94831,Cristiano Piccini, D(R),86
13,13,33,181,27254,Daniel Wass," D(LR),M(CLR)",74
16,16,25,189,322095,Mouctar Diakhaby, D(C),78
17,17,35,179,38277,Facundo Roncaglia, D(CLR),76
21,21,30,185,323250,Rubén Sobrino," AM(LR),FW",73
24,24,21,173,367780,Lee Kang-In," AM(CR),FW",68
3,3,30,185,236504,Karl Toko-Ekambi," AM(LR),FW",74
4,4,31,186,121454,Ramiro Mori," D(C),DMC",79
5,5,23,178,349660,Manu Morlanes, DMC,75
7,7,23,172,363665,Samuel Chukwueze, AM(CR),70
14,14,26,170,300840,Miguelón, D(R),68
16,16,25,177,328517,Santiago Cáseres, DMC,77
19,19,26,183,369884,Xavier Quintillá, D(L),70
25,25,38,174,28721,Manuel Iturra, DMC,73
5,5,33,190,102173,Felipe, D(C),83
9,9,22,179,374813,Manu Sánchez, D(L),70
10,10,24,173,326646,Renan Lodi," D(L),M(L)",68
12,12,32,185,103476,Héctor Herrera, M(C),80
15,15,22,181,362431,João Félix," AM(CL),FW",70
16,16,27,184,344156,Mario Hermoso, D(CL),75
24,24,20,170,390240,Germán Valera, Forward,68
26,26,22,174,382631,Rodrigo Riquelme, Midfielder,0
27,27,25,190,296563,Ivan Saponjic, FW,86
29,29,23,175,391051,Óscar Clemente, Midfielder,0
10,10,25,180,279423,Frenkie de Jong," D(C),DMC",74
15,15,19,178,382234,Ansu Fati, AM(L),66
19,19,26,184,351252,Junior Firpo," D(L),M(L)",78
24,24,23,188,384711,Ronald Araújo, D(CR),79
25,25,31,177,73494,Martin Braithwaite," AM(CLR),FW",73
9,9,27,180,296337,Ferland Mendy," D(L),M(L)",73
12,12,24,186,337879,Éder Militão, D(CR),78
17,17,21,174,347862,Rodrygo, AM(CLR),64
0,0,28,187,115587,Lucas Ocampos," M(CLR),FW",84
3,3,31,192,136220,Bono, GK,78
7,7,28,184,238941,Joan Jordán, M(C),74
8,8,29,186,134984,Diego Carlos, D(C),79
10,10,23,178,301019,Jules Koundé, D(CR),70
11,11,32,188,68585,Luuk de Jong," AM(C),FW",86
16,16,25,189,323547,Youssef En-Nesyri, FW,73
19,19,30,187,77417,Nemanja Gudelj," D(C),M(C)",81
23,23,30,183,107636,Munas Dabbur," AM(C),FW",78
24,24,26,174,127970,Rony Lopes," AM(CLR),FW",68
25,25,23,174,338365,Alejandro Pozo," D(R),M(R)",70
7,7,26,186,344119,Maximiliano Gómez, FW,91
14,14,23,176,367180,Thierry Correia," D(R),M(R)",69
16,16,22,178,392686,Hugo Guillamón," D(C),DMC",62
17,17,31,173,101596,Alessandro Florenzi," D(R),M(CLR)",67
18,18,25,167,377204,Manu Vallejo, FW,72
25,25,24,174,395937,Adrián Guerrero, Midfielder,66
27,27,23,182,387480,Vicente Esquerdo, Midfielder,75
2,2,26,184,349561,André-Frank Zambo Anguissa, M(C),78
6,6,31,170,118479,Rubén Peña," D(R),M(LR)",65
17,17,25,170,300365,Javier Ontiveros, AM(LR),75
22,22,21,191,391082,Fernando Niño, FW,0
23,23,21,0,395242,Álex Baena, Midfielder,0
24,24,29,188,391561,Sofian Chakla, D(C),77
23,23,26,183,140090,Moussa Dembele, FW,73
24,24,22,175,391977,Ricard Sánchez, Defender,0
9,9,23,184,397469,Óscar Mingueza, D(CR),75
10,10,19,174,402197,Pedri, AM(C),60
14,14,21,175,379205,Sergiño Dest," D(LR),M(R)",62
20,20,32,178,30226,Miralem Pjanic, M(C),72
21,21,22,184,368409,Trincão, AM(CR),70
13,13,22,176,409467,Antonio Blanco, Midfielder,0
15,15,21,180,395788,Miguel Gutiérrez, D(L),73
19,19,22,182,402862,Victor Chust, D(C),77
22,22,22,0,401175,Marvin Park, Midfielder,0
24,24,20,173,401174,Sergio Arribas, Midfielder,0
28,28,22,177,354526,Hugo Duro," AM(L),FW",70
6,6,30,172,303729,Marcos Acuña," D(L),M(CL)",69
9,9,34,167,22546,Papu Gómez," M(CL),FW",68
19,19,24,174,353783,Óscar Rodríguez, AM(CLR),67
24,24,26,175,299321,Oussama Idrissi, AM(LR),78
10,10,24,193,346183,Uros Racic, DMC,81
18,18,19,178,400357,Yunus Musah, AM(CR),75
19,19,23,175,369560,Álex Blanco, M(L),70
20,20,26,178,369713,Christian Oliva, DMC,77
23,23,22,183,392548,Guillem Molina, Defender,71
24,24,28,178,131051,Jason, M(R),65
26,26,24,183,329681,Patrick Cutrone, FW,75
28,28,20,184,396456,Koba Koindredi, Midfielder,0
29,29,25,191,369558,Ferro, D(C),72
16,16,24,175,298694,Pervis Estupiñán, D(L),73
17,17,19,172,403865,Yeremi Pino, AM(R),0
25,25,21,173,377285,Takefusa Kubo," AM(CLR),FW",64
27,27,22,0,408370,Álex Millán, FW,0
28,28,30,189,125375,Gerónimo Rulli, GK,84
9,9,28,180,361812,Reinildo," D(CL),M(L)",73
22,22,20,0,427360,Carlos Martín, Forward,0
24,24,31,186,89928,Benjamin Lecomte, GK,78
25,25,19,0,422918,Giuliano Simeone, Forward,0
26,26,19,0,422917,Javier Serrano, Midfielder,0
8,8,20,0,427283,Ez Abde, Forward,0
13,13,18,0,428500,Ilias Akhomach, Forward,0
15,15,18,173,422937,Gavi, AM(CL),70
23,23,20,188,422939,Nico González, DMC,85
25,25,23,176,396158,Ferran Jutglà, FW,77
33,33,19,173,399627,Yusuf Demir, Forward,69
34,34,18,175,422938,Alejandro Balde, D(L),69
35,35,19,0,430512,Estanis Pedrola, Forward,0
36,36,21,0,427284,Álvaro Sanz, Midfielder,0
37,37,21,0,430511,Mika Mármol, Defender,0
3,3,23,191,345031,Andriy Lunin, GK,80
12,12,19,182,369109,Eduardo Camavinga, DMC,68
25,25,22,185,437646,Mario Gila, Defender,74
28,28,21,178,404570,Sergio Santos, Defender,0
29,29,20,0,430083,Peter, Midfielder,0
30,30,21,0,432209,Juan Latasa, Forward,0
8,8,30,194,259393,Marko Dmitrovic, GK,94
11,11,29,173,90310,Jesús Corona," D(R),M(CLR),FW",59
20,20,25,178,316883,Gonzalo Montiel," D(CR),M(R)",69
21,21,22,184,422955,Pedro Ortiz, Midfielder,0
24,24,28,181,282994,Ludwig Augustinsson," D(L),M(L)",74
27,27,20,183,422956,José Ángel Carmona, Defender,0
28,28,21,172,407567,Iván Romero, Forward,0
29,29,21,166,428620,Luismi Cruz, Midfielder,0
30,30,21,0,429515,Valentino Fattore, Defender,0
32,32,19,183,395187,Juanlu Sánchez, Midfielder,68
3,3,25,188,344639,Omar Alderete, D(C),77
5,5,21,199,401633,Giorgi Mamardashvili, GK,0
8,8,19,0,408732,Jesús Vázquez, D(L),0
14,14,29,183,101084,Dimitri Foulquier," D(CLR),M(R)",72
18,18,25,184,402185,Marcos André, FW,78
23,23,28,178,118127,Hélder Costa, AM(CLR),73
28,28,19,182,429421,Rubén Iranzo, Defender,0
30,30,24,183,301034,Eray Cömert, D(C),80
31,31,18,0,437260,Mario Dominguez, Midfielder,0
32,32,18,0,437259,Yellu, Midfielder,0
33,33,18,188,425591,Cristhian Mosquera, Defender,0
4,4,25,178,323625,Arnaut Danjuma," AM(L),FW",74
16,16,30,184,90115,Aïssa Mandi, D(CLR),78
17,17,25,180,365122,Boulaye Dia," AM(R),FW",75
25,25,21,186,426050,Nicolas Jackson, Forward,0
27,27,21,181,404242,Carlo García, Midfielder,0
28,28,21,175,396540,Nikita Iosifov, Midfielder,0
0,0,34,174,28963,Anthony Mounier, AM(CLR),65
1,1,44,190,2833,Fabio Grosso, D(CL),82
2,2,45,184,9242,Cris, D(C),76
3,3,42,190,2134,Jean-Alain Boumsong," D(CL),DMC",94
4,4,39,183,6778,Jérémy Toulalan," D(C),M(C)",86
9,9,39,174,14342,Lisandro López," AM(CL),FW",74
12,12,39,179,5369,Michel Bastos," D(L),M(CLR)",71
13,13,39,173,5973,Jean Makoun, M(C),65
14,14,42,181,2223,Anthony Réveillere, D(LR),76
15,15,32,181,43610,Lamine Gassama, D(R),74
16,16,39,190,6476,Mathieu Bodmer," D(C),M(C)",90
17,17,37,184,14308,Bafétimbi Gomis, FW,77
18,18,41,174,16807,César Delgado," M(C),FW",69
19,19,36,181,13561,Éderson, AM(CLR),74
20,20,43,178,69875,Sidney Govou," D(C),M(CLR)",77
21,21,39,187,11100,Francois Clerc, D(R),77
23,23,31,181,42696,Yannis Tafer, Midfielder,73
24,24,31,186,79562,Clément Grenier, M(CL),72
25,25,30,192,78970,Ishak Belfodil," AM(LR),FW",86
27,27,42,185,2446,Rémy Vercoutre, GK,78
0,0,42,178,3932,Mamadou Niang," AM(CLR),FW",80
1,1,43,187,4172,Souleymane Diawara, D(C),88
2,2,41,182,2132,Benoit Cheyrou, M(C),78
3,3,41,185,13641,Lucho González, M(C),81
4,4,43,190,58436,Elinton Andrade, Goalkeeper,85
5,5,37,182,13852,Taye Ismaila Taiwo, D(CL),87
6,6,44,178,2466,Gabriel Heinze," D(CL),DMC",72
7,7,42,189,7796,Brandão, FW,86
9,9,35,178,10194,Hatem Ben Arfa," M(CR),FW",65
10,10,37,167,24929,Mathieu Valbuena, M(CLR),58
11,11,34,182,27079,Charles Kaboré, M(C),78
12,12,42,171,6784,Laurent Bonnart, D(L),62
13,13,44,186,1747,Édouard Cissé," D(C),M(CR)",76
14,14,45,180,6743,Hilton, D(C),78
15,15,43,176,23133,Fabrice Abriel, M(C),69
16,16,41,167,17433,Bakari Koné, FW,61
17,17,37,185,29545,Steve Mandanda, GK,82
18,18,34,180,19856,Garry Bocaly, D(R),74
19,19,31,182,67491,Jordan Ayew," AM(CLR),FW",80
20,20,47,178,2607,Cyril Rool, Midfielder,72
21,21,46,185,494,Fernando Morientes, FW,76
22,22,34,190,33861,Pape M'Bow, Defender,74
0,0,41,181,14195,Nenê," AM(CLR),FW",70
1,1,40,187,17744,Sébastien Puygrenier, D(C),90
2,2,42,178,7665,Diego Pérez, M(C),80
4,4,35,183,34212,Thomas Mangani, M(C),79
5,5,35,188,25608,Stéphane Ruffier, GK,93
6,6,32,184,43834,Nicolas Nkoulou, D(C),77
7,7,40,179,82125,Adriano Pereira, D(CLR),70
8,8,44,183,10196,Francois Modesto," D(C),DMC",80
9,9,40,170,18840,Alejandro Alonso," D(C),M(CR)",68
10,10,35,179,29573,Vincent Muratori, D(L),71
11,11,42,191,3808,Djimi Traore, D(C),87
12,12,39,186,5691,Eduardo Costa, AM(CR),85
13,13,33,188,27968,Cédric Mongongu, D(C),82
14,14,35,176,25607,Juan Pablo Pino, DMC,70
15,15,39,177,43192,Jean-Jacques Gosso, M(C),75
16,16,31,180,71668,Lukman Haruna, M(C),73
17,17,34,187,39724,Moussa Maâzou," AM(L),FW",80
18,18,40,180,17734,Igor Lolo, D(LR),77
19,19,36,170,22702,Mathieu Coutadeur, M(C),69
20,20,33,175,69386,Yohan Mollo," M(CLR),FW",78
21,21,33,191,22114,Frédéric Nimani, Forward,87
22,22,33,171,26538,Djamel Bakar," AM(LR),FW",71
23,23,33,188,69808,Yohann Thuram-Ulien, GK,90
24,24,35,177,19530,Serge Gakpé," AM(LR),FW",79
26,26,34,183,43420,Yannick Sagbo, FW,78
27,27,42,188,4149,Jerko Leko, Midfielder,76
0,0,49,187,4528,Lionel Letizi, Goalkeeper,80
1,1,36,180,25606,Ismaël Gace, D(C),77
2,2,36,183,11896,Didier Digard, M(C),76
4,4,38,195,18117,Renato Civelli, D(C),92
5,5,37,176,22457,Drissa Diakité," D(R),M(R)",69
6,6,35,176,23284,Onyekachi Apam, D(C),84
8,8,38,174,6296,Emerse Faé," D(C),M(C),FW",71
10,10,36,179,34966,Kafoumba Coulibaly," D(CR),M(CR)",74
11,11,34,189,38734,Larrys Mabiala, D(C),84
12,12,43,178,10600,David Hellebuyck," M(CR),FW",73
13,13,38,176,5774,Chaouki Ben Saada, M(C),72
14,14,42,181,6672,Julien Sablé, M(C),73
15,15,45,185,2445,Grégory Paisley," D(C),DMC",85
16,16,50,183,2222,Olivier Echouafni, DMC,71
17,17,39,188,13304,Gérald Cid, DMC,74
18,18,43,190,2681,Mamadou Bagayoko, AM(L),79
19,19,39,178,25512,Alain Cantareil, D(C),70
20,20,34,176,29587,Mahamane Traoré, M(C),66
21,21,37,180,30117,Mickaël Poté, Forward,80
22,22,38,186,21766,Eric Mouloungui," M(CLR),FW",73
23,23,40,176,2661,Habib Bamogo, Forward,72
24,24,32,181,83263,Julien Berthomier, Defender,74
25,25,31,175,69652,Abeiku Quansah, Midfielder,68
0,0,38,172,14061,Stéphane Sessegnon, M(CLR),72
1,1,38,192,21755,Guillaume Hoarau, FW,85
2,2,38,178,14240,Christophe Jallet," D(LR),M(L)",70
3,3,35,181,19248,Mevlüt Erdinç, FW,85
4,4,38,180,10193,Jérémy Clément, M(C),76
5,5,42,182,1735,Sylvain Armand, D(CL),82
6,6,42,175,20751,Ceará, D(LR),75
7,7,36,184,42948,Apoula Edel, GK,80
9,9,43,182,1551,Zoumana Camara, D(C),76
10,10,49,174,497,Claude Makelele," D(C),M(CR)",70
11,11,43,178,1117,Péguy Luyindula," AM(C),FW",72
12,12,49,181,2349,Gregory Coupet, GK,80
13,13,46,164,1043,Ludovic Giuly," D(C),M(C)",62
14,14,46,192,6409,Sammy Traore," D(L),DMC",82
15,15,35,180,14116,Clément Chantôme, M(C),71
16,16,33,184,32166,Younousse Sankharé, M(C),80
17,17,43,182,605,Mateja Kezman, AM(L),74
18,18,34,185,29576,Granddi N'Goyi, M(C),77
19,19,36,180,68278,Jean-Eudes Maurice, Forward,73
20,20,38,187,5991,Grégory Bourillon," D(C),DMC",74
21,21,32,180,66291,Tripy Makonda, D(C),70
0,0,30,191,82622,Abdoulaye Diallo, GK,82
1,1,36,172,22618,Sylvain Marveaux," AM(CLR),FW",69
2,2,40,186,3972,Rod Fanni, D(CR),78
3,3,39,193,15224,Kader Mangane," D(C),DMC",90
4,4,36,180,10785,Asamoah Gyan, FW,76
5,5,32,182,33886,Yann M'Vila, M(C),80
6,6,42,186,19664,Nicolas Douchez, GK,81
7,7,35,175,33591,Fabien Lemoine, M(C),71
8,8,45,186,5772,Petter Hansson," D(C),DMC",82
9,9,43,178,6159,Carlos Bocanegra, D(C),77
10,10,37,181,6890,Jimmy Briand," M(LR),FW",84
11,11,44,187,1445,Bruno Cheyrou, DMC,83
12,12,47,183,1050,Jerome Leroy," AM(C),FW",75
13,13,36,180,9342,Alexander Tettey, M(C),76
14,14,36,184,23618,Romain Danzé," D(R),M(CR)",73
15,15,32,183,69807,Kévin Théophile-Catherine, D(CLR),86
16,16,43,181,3373,Junichi Inamoto, Midfielder,77
17,17,42,188,6078,Olivier Thomert, AM(C),84
18,18,37,174,17592,Ismael Bangoura, FW,75
19,19,38,180,6685,Lucien Aubey, Defender,75
20,20,36,180,19529,Moussa Sow," M(LR),FW",75
21,21,34,179,27355,Jires Kembo-Ekoko," M(LR),FW",75
22,22,33,190,71382,Tongo Doumbia, M(C),85
23,23,49,180,1950,Mickael Pagis, Forward,83
4,4,36,185,8006,Yoann Gourcuff, M(CL),82
15,15,38,184,17430,Pape Malickou Diakhaté, D(C),78
20,20,33,174,42248,Jérémy Pied," D(LR),M(CLR)",69
24,24,30,182,90277,Harry Novillo, Forward,80
25,25,30,175,81952,Enzo Reale, M(C),69
0,0,36,188,21719,Mamadou Samassa," AM(CLR),FW",82
2,2,32,176,30060,André Ayew," M(CLR),FW",72
11,11,36,186,14239,André-Pierre Gignac, FW,84
20,20,37,188,32957,Leyti N'Diaye, D(L),84
23,23,32,183,40637,Guy Gnabouyou, Forward,82
7,7,41,176,2270,Pascal Feindouno, Midfielder,69
