,Team,player_number,Year_start,Year_end,key_passes_per_game,passes_per_game,crosses_per_game,long_ball_per_game,through_balls_per_game
25,Monaco,298733,2017,2018,0.2,39.5,0.0,2.6,0.0
26,Monaco,300713,2017,2018,0.0,27.0,0.0,1.0,0.0
27,Monaco,344041,2017,2018,0.6,13.2,0.0,0.0,0.2
28,Monaco,332270,2017,2018,0.0,2.3,0.0,0.0,0.0
29,Monaco,256538,2017,2018,0.0,26.3,0.0,8.0,0.0
30,Monaco,105161,2017,2018,0.5,22.0,0.0,1.0,0.0
31,Monaco,109117,2017,2018,0.3,36.3,1.0,1.3,0.0
0,Nice,135891,2017,2018,1.5,27.8,0.5,0.9,0.0
1,Nice,301243,2017,2018,1.7,44.2,1.0,2.4,0.0
2,Nice,108585,2017,2018,0.9,29.1,0.0,1.0,0.1
3,Nice,136262,2017,2018,2.1,86.3,1.0,5.3,0.0
4,Nice,236523,2017,2018,0.4,62.8,0.2,2.6,0.0
5,Nice,80465,2017,2018,0.4,47.3,0.5,2.1,0.0
6,Nice,123873,2017,2018,1.0,49.6,0.8,2.8,0.1
7,Nice,124721,2017,2018,0.3,50.5,0.0,2.5,0.0
8,Nice,318485,2017,2018,0.3,10.6,0.0,0.0,0.1
9,Nice,33799,2017,2018,1.2,27.4,0.1,1.9,0.2
10,Nice,90278,2017,2018,0.1,53.0,0.0,2.6,0.0
11,Nice,236515,2017,2018,0.8,23.0,0.0,1.3,0.0
12,Nice,333437,2017,2018,0.3,13.7,0.1,0.5,0.0
13,Nice,14240,2017,2018,0.6,47.3,0.1,2.1,0.0
14,Nice,6683,2017,2018,0.2,70.5,0.0,5.1,0.0
15,Nice,342545,2017,2018,0.0,8.3,0.0,0.3,0.0
16,Nice,344645,2017,2018,0.2,3.2,0.0,0.2,0.0
17,Nice,300634,2017,2018,0.0,21.0,0.2,0.8,0.0
18,Nice,322747,2017,2018,0.2,50.8,0.0,3.6,0.0
19,Nice,131382,2017,2018,0.2,60.7,0.0,2.9,0.0
20,Nice,236520,2017,2018,0.4,6.4,0.0,0.4,0.0
21,Nice,329246,2017,2018,0.8,41.3,0.3,1.5,0.0
22,Nice,147810,2017,2018,0.1,53.1,0.4,1.1,0.0
23,Nice,125326,2017,2018,0.5,28.8,0.1,1.4,0.0
24,Nice,331466,2017,2018,0.0,2.0,0.0,0.0,0.0
25,Nice,93721,2017,2018,2.0,66.0,3.0,3.0,0.0
26,Nice,238921,2017,2018,0.5,39.3,0.0,2.3,0.0
27,Nice,322749,2017,2018,0.0,9.5,0.0,0.0,0.0
28,Nice,130304,2017,2018,0.0,21.9,0.0,4.6,0.0
29,Nice,4923,2017,2018,2.2,56.4,1.4,2.4,0.2
30,Nice,140569,2017,2018,0.0,24.7,0.0,5.7,0.0
0,Paris Saint Germain,50835,2017,2018,3.5,66.8,1.1,2.1,1.1
1,Paris Saint Germain,300713,2017,2018,1.9,24.7,0.4,0.3,0.3
2,Paris Saint Germain,5780,2017,2018,1.9,72.0,1.2,4.2,0.3
3,Paris Saint Germain,23110,2017,2018,1.7,35.9,1.1,1.9,0.2
4,Paris Saint Germain,24328,2017,2018,1.2,15.9,0.0,0.4,0.2
5,Paris Saint Germain,116609,2017,2018,0.8,66.5,0.2,2.4,0.1
6,Paris Saint Germain,41220,2017,2018,1.1,39.8,0.2,1.3,0.4
7,Paris Saint Germain,96449,2017,2018,0.9,44.6,0.2,1.5,0.2
8,Paris Saint Germain,104376,2017,2018,0.9,39.5,0.8,0.9,0.0
9,Paris Saint Germain,56057,2017,2018,0.7,45.7,0.4,0.8,0.0
10,Paris Saint Germain,303908,2017,2018,0.5,47.7,0.1,2.8,0.2
11,Paris Saint Germain,91961,2017,2018,1.3,92.7,0.1,4.9,0.5
12,Paris Saint Germain,101949,2017,2018,0.2,63.9,0.0,4.1,0.0
13,Paris Saint Germain,18285,2017,2018,0.4,51.1,0.0,4.0,0.0
14,Paris Saint Germain,92795,2017,2018,0.6,46.3,0.3,0.4,0.1
15,Paris Saint Germain,92508,2017,2018,0.2,8.8,0.0,0.0,0.2
16,Paris Saint Germain,4649,2017,2018,0.6,70.3,0.0,3.3,0.0
17,Paris Saint Germain,92516,2017,2018,0.0,21.5,0.0,2.5,0.0
18,Paris Saint Germain,17778,2017,2018,0.0,8.5,0.0,0.0,0.0
19,Paris Saint Germain,300945,2017,2018,0.2,17.3,0.1,0.5,0.1
20,Paris Saint Germain,247995,2017,2018,0.0,2.0,0.0,0.0,0.0
21,Paris Saint Germain,302931,2017,2018,0.0,4.0,0.0,0.0,0.0
22,Paris Saint Germain,66424,2017,2018,0.0,18.0,0.0,1.3,0.0
23,Paris Saint Germain,247800,2017,2018,0.1,66.4,0.0,2.3,0.0
24,Paris Saint Germain,349755,2017,2018,0.0,16.0,0.0,0.0,0.0
25,Paris Saint Germain,28550,2017,2018,0.2,68.5,0.0,4.1,0.0
26,Paris Saint Germain,353991,2017,2018,0.3,5.3,0.0,0.0,0.0
27,Paris Saint Germain,357811,2017,2018,0.0,7.0,0.0,2.0,0.0
0,Rennes,129282,2017,2018,2.6,39.8,2.4,2.3,0.0
1,Rennes,43415,2017,2018,1.0,54.6,0.1,2.2,0.0
2,Rennes,322670,2017,2018,0.8,16.8,0.2,0.1,0.1
3,Rennes,296232,2017,2018,0.5,11.8,0.3,0.2,0.0
4,Rennes,332144,2017,2018,0.6,21.4,0.4,1.6,0.0
5,Rennes,297540,2017,2018,0.5,49.3,0.0,5.3,0.0
6,Rennes,298545,2017,2018,0.1,35.9,0.0,1.5,0.0
7,Rennes,107891,2017,2018,0.4,48.4,0.1,4.3,0.0
8,Rennes,71381,2017,2018,1.4,27.1,0.7,1.9,0.0
9,Rennes,8006,2017,2018,0.5,18.7,0.3,0.6,0.0
10,Rennes,129999,2017,2018,0.5,20.5,0.0,0.3,0.0
11,Rennes,139586,2017,2018,0.9,13.8,0.2,0.4,0.0
12,Rennes,289018,2017,2018,0.6,45.5,0.4,2.6,0.0
13,Rennes,109941,2017,2018,0.4,31.3,0.3,1.7,0.0
14,Rennes,288892,2017,2018,0.3,41.8,0.3,2.2,0.0
15,Rennes,82622,2017,2018,0.0,21.7,0.0,6.3,0.0
16,Rennes,330612,2017,2018,0.0,20.2,0.0,1.0,0.0
17,Rennes,121765,2017,2018,0.6,9.1,0.1,0.0,0.0
18,Rennes,83297,2017,2018,0.5,10.5,0.1,0.2,0.0
19,Rennes,121720,2017,2018,0.1,29.1,0.1,2.4,0.0
20,Rennes,345386,2017,2018,0.0,28.0,0.0,2.7,0.0
21,Rennes,335686,2017,2018,0.2,4.7,0.0,0.3,0.0
22,Rennes,34011,2017,2018,0.4,40.4,0.2,1.4,0.0
23,Rennes,22797,2017,2018,0.4,17.8,0.1,0.3,0.1
24,Rennes,297541,2017,2018,0.0,15.3,0.0,1.0,0.0
25,Rennes,78623,2017,2018,0.0,22.0,0.0,3.0,0.0
26,Rennes,23618,2017,2018,0.2,26.5,0.1,1.2,0.0
27,Rennes,283271,2017,2018,0.0,25.6,0.0,7.1,0.0
0,Lyon,110154,2018,2019,3.1,34.8,2.0,1.4,0.2
1,Lyon,322096,2018,2019,1.2,55.6,0.1,2.3,0.1
2,Lyon,134893,2018,2019,1.8,34.1,1.0,1.2,0.1
3,Lyon,321389,2018,2019,1.4,57.7,0.0,1.6,0.1
4,Lyon,146724,2018,2019,1.0,48.6,1.0,1.8,0.0
5,Lyon,125004,2018,2019,0.9,15.3,0.3,0.1,0.0
6,Lyon,140090,2018,2019,0.9,12.2,0.2,0.2,0.0
7,Lyon,145996,2018,2019,1.5,48.7,1.2,1.8,0.0
8,Lyon,109807,2018,2019,0.7,29.3,0.2,0.9,0.1
9,Lyon,296337,2018,2019,1.3,54.7,0.5,3.0,0.0
10,Lyon,27761,2018,2019,0.3,72.2,0.0,5.2,0.1
11,Lyon,4092,2018,2019,0.6,32.7,0.4,0.6,0.1
12,Lyon,71833,2018,2019,0.0,26.5,0.0,5.4,0.0
13,Lyon,121718,2018,2019,0.3,62.9,0.2,4.4,0.1
14,Lyon,243511,2018,2019,0.2,63.5,0.0,1.4,0.0
15,Lyon,22115,2018,2019,0.3,58.8,0.0,3.3,0.0
16,Lyon,95422,2018,2019,0.0,22.3,0.0,1.0,0.0
17,Lyon,357535,2018,2019,0.0,1.0,0.0,0.0,0.0
18,Lyon,300705,2018,2019,0.3,32.6,0.0,1.2,0.1
19,Lyon,323236,2018,2019,0.3,10.0,0.0,0.0,0.0
20,Lyon,329356,2018,2019,0.9,15.8,0.1,0.3,0.1
21,Lyon,81949,2018,2019,0.0,22.0,0.0,3.5,0.0
22,Lyon,354072,2018,2019,0.0,46.0,0.0,0.0,0.0
23,Lyon,279511,2018,2019,0.2,18.9,0.0,0.5,0.0
24,Lyon,370370,2018,2019,1.0,16.0,1.0,0.0,0.0
0,Marseille,99143,2018,2019,1.4,33.5,1.0,1.3,0.2
1,Marseille,115587,2018,2019,0.9,23.9,0.5,0.6,0.1
2,Marseille,14058,2018,2019,2.7,31.5,2.0,1.4,0.2
3,Marseille,35954,2018,2019,0.9,40.8,0.2,1.6,0.0
4,Marseille,62108,2018,2019,1.0,43.2,0.3,1.3,0.0
5,Marseille,288883,2018,2019,1.5,69.3,0.8,2.0,0.0
6,Marseille,115508,2018,2019,0.7,39.1,0.4,3.0,0.1
7,Marseille,121849,2018,2019,0.5,6.6,0.0,0.1,0.0
8,Marseille,134902,2018,2019,0.9,34.5,0.8,1.3,0.0
9,Marseille,93917,2018,2019,0.6,16.2,0.1,0.2,0.0
10,Marseille,26877,2018,2019,0.4,52.7,0.0,4.1,0.0
11,Marseille,104747,2018,2019,1.0,37.4,0.8,1.1,0.0
12,Marseille,331790,2018,2019,0.2,44.7,0.1,3.0,0.1
13,Marseille,349704,2018,2019,0.0,5.0,0.0,0.0,0.0
14,Marseille,251134,2018,2019,0.1,41.1,0.0,3.9,0.0
15,Marseille,44883,2018,2019,0.0,18.5,0.0,1.5,0.0
16,Marseille,32432,2018,2019,0.3,7.2,0.0,0.2,0.0
17,Marseille,43369,2018,2019,0.3,47.9,0.1,2.5,0.0
18,Marseille,33799,2018,2019,0.5,15.2,0.0,0.7,0.0
19,Marseille,302441,2018,2019,0.2,9.6,0.1,0.4,0.0
20,Marseille,9279,2018,2019,0.1,41.6,0.0,2.5,0.0
21,Marseille,29545,2018,2019,0.0,27.5,0.0,5.7,0.0
22,Marseille,33286,2018,2019,0.0,8.5,0.0,0.0,0.0
23,Marseille,19845,2018,2019,0.0,22.3,0.0,4.8,0.0
0,Monaco,244560,2018,2019,0.9,34.0,0.5,1.4,0.0
1,Monaco,328968,2018,2019,1.0,33.6,0.9,0.9,0.1
2,Monaco,296769,2018,2019,1.0,38.3,0.5,1.1,0.0
3,Monaco,10454,2018,2019,1.2,41.6,0.8,1.2,0.0
4,Monaco,296576,2018,2019,1.0,28.5,0.9,0.3,0.0
5,Monaco,127970,2018,2019,2.0,21.8,1.9,0.3,0.1
6,Monaco,18701,2018,2019,0.5,19.8,0.1,0.4,0.1
7,Monaco,296230,2018,2019,0.9,56.2,0.0,4.0,0.2
8,Monaco,244297,2018,2019,1.0,17.3,0.3,0.8,0.0
9,Monaco,143524,2018,2019,0.7,24.0,0.9,1.1,0.0
10,Monaco,363077,2018,2019,0.4,6.0,0.0,0.1,0.0
11,Monaco,139111,2018,2019,0.5,31.9,0.1,1.5,0.0
12,Monaco,130435,2018,2019,0.2,43.1,0.0,2.4,0.0
13,Monaco,316670,2018,2019,0.6,12.3,0.5,0.4,0.0
14,Monaco,136345,2018,2019,1.0,45.5,0.5,2.8,0.1
15,Monaco,32598,2018,2019,0.4,48.7,0.2,3.6,0.0
16,Monaco,262262,2018,2019,0.5,57.5,0.3,3.0,0.0
17,Monaco,17946,2018,2019,0.5,32.3,0.3,1.2,0.0
18,Monaco,365406,2018,2019,0.1,54.5,0.0,3.4,0.0
19,Monaco,8040,2018,2019,1.4,55.3,0.7,3.2,0.0
20,Monaco,29214,2018,2019,0.0,18.7,0.0,4.8,0.0
21,Monaco,10714,2018,2019,0.0,23.3,0.0,4.4,0.0
22,Monaco,134887,2018,2019,0.0,3.7,0.0,0.3,0.0
23,Monaco,367162,2018,2019,0.0,35.0,0.0,3.0,0.0
24,Monaco,365831,2018,2019,0.0,6.7,0.0,0.0,0.0
25,Monaco,347858,2018,2019,0.1,8.6,0.6,0.1,0.0
26,Monaco,70484,2018,2019,0.3,24.8,0.0,1.3,0.0
27,Monaco,351758,2018,2019,0.3,15.7,0.0,0.3,0.0
28,Monaco,44208,2018,2019,0.1,49.2,0.0,3.7,0.0
29,Monaco,298733,2018,2019,0.0,34.5,0.0,3.0,0.0
30,Monaco,344041,2018,2019,0.7,9.2,0.0,0.1,0.0
31,Monaco,34302,2018,2019,0.5,17.3,0.8,0.2,0.0
32,Monaco,332270,2018,2019,0.3,4.3,0.0,0.0,0.0
33,Monaco,349368,2018,2019,1.0,43.0,0.0,2.0,0.0
34,Monaco,300608,2018,2019,0.3,39.0,0.0,2.5,0.0
35,Monaco,14172,2018,2019,0.1,23.7,0.0,1.3,0.0
36,Monaco,256538,2018,2019,0.0,16.7,0.0,2.7,0.0
37,Monaco,361284,2018,2019,0.6,16.8,0.1,0.8,0.0
38,Monaco,29072,2018,2019,0.8,15.3,0.0,0.4,0.3
39,Monaco,345987,2018,2019,0.0,3.0,0.0,0.0,0.0
40,Monaco,25565,2018,2019,0.0,21.3,0.0,0.0,0.0
41,Monaco,363535,2018,2019,0.0,8.0,0.0,0.0,0.0
0,Nice,124721,2018,2019,0.7,50.3,0.0,2.5,0.1
1,Nice,135891,2018,2019,1.7,25.4,0.7,1.0,0.1
2,Nice,336074,2018,2019,1.4,24.6,0.1,0.4,0.0
3,Nice,123873,2018,2019,2.1,64.7,1.2,4.3,0.1
4,Nice,6683,2018,2019,0.2,66.6,0.0,3.4,0.0
5,Nice,368271,2018,2019,0.4,22.8,0.2,0.2,0.0
6,Nice,318485,2018,2019,0.4,7.8,0.1,0.1,0.0
7,Nice,322747,2018,2019,0.2,59.5,0.1,3.9,0.0
8,Nice,33799,2018,2019,0.8,22.9,0.0,1.6,0.1
9,Nice,260809,2018,2019,0.8,39.3,0.4,2.0,0.0
10,Nice,301243,2018,2019,1.0,47.0,0.5,2.7,0.0
11,Nice,147810,2018,2019,0.3,27.1,0.4,0.7,0.0
12,Nice,351344,2018,2019,0.3,40.0,0.0,1.0,0.0
13,Nice,372370,2018,2019,0.3,7.0,0.3,0.3,0.0
14,Nice,333437,2018,2019,0.5,13.8,0.2,0.6,0.0
15,Nice,112220,2018,2019,0.2,65.8,0.1,3.1,0.0
16,Nice,14240,2018,2019,0.2,39.1,0.4,1.4,0.0
17,Nice,294056,2018,2019,0.5,29.6,0.0,0.6,0.0
18,Nice,344645,2018,2019,0.6,11.1,0.0,0.0,0.1
19,Nice,300634,2018,2019,0.5,16.5,0.0,0.4,0.0
20,Nice,329559,2018,2019,0.0,7.5,0.0,0.0,0.0
21,Nice,236520,2018,2019,0.2,10.8,0.0,0.0,0.0
22,Nice,349700,2018,2019,0.2,4.5,0.0,0.2,0.0
23,Nice,329246,2018,2019,0.3,36.5,0.4,1.5,0.0
24,Nice,369714,2018,2019,0.0,0.0,0.0,0.0,0.0
25,Nice,373108,2018,2019,1.0,4.0,1.0,0.0,0.0
26,Nice,125326,2018,2019,0.5,27.2,0.2,0.5,0.0
27,Nice,130304,2018,2019,0.0,26.9,0.0,4.8,0.0
28,Nice,140569,2018,2019,0.0,21.0,0.0,1.3,0.0
29,Nice,361816,2018,2019,0.8,34.9,0.3,0.9,0.1
0,Paris Saint Germain,23110,2018,2019,1.8,42.1,1.0,1.7,0.2
1,Paris Saint Germain,5780,2018,2019,1.4,63.1,0.7,2.2,0.3
2,Paris Saint Germain,96449,2018,2019,1.3,49.5,0.4,1.3,0.1
3,Paris Saint Germain,300713,2018,2019,1.6,26.9,0.2,0.6,0.1
4,Paris Saint Germain,50835,2018,2019,2.5,57.8,1.0,2.5,0.9
5,Paris Saint Germain,353397,2018,2019,0.8,20.6,0.1,0.2,0.1
6,Paris Saint Germain,24328,2018,2019,0.6,16.7,0.0,0.3,0.0
7,Paris Saint Germain,104376,2018,2019,0.9,37.5,0.5,1.2,0.0
8,Paris Saint Germain,300945,2018,2019,0.8,27.9,0.1,0.4,0.2
9,Paris Saint Germain,361283,2018,2019,0.8,33.8,0.3,0.2,0.1
10,Paris Saint Germain,106894,2018,2019,0.8,41.6,0.4,0.6,0.0
11,Paris Saint Germain,92795,2018,2019,0.6,24.9,0.2,0.2,0.0
12,Paris Saint Germain,93700,2018,2019,1.1,79.1,0.7,4.5,0.3
13,Paris Saint Germain,91961,2018,2019,1.1,79.5,0.0,2.6,0.5
14,Paris Saint Germain,255167,2018,2019,0.2,49.5,0.1,1.4,0.0
15,Paris Saint Germain,116609,2018,2019,0.4,74.8,0.0,3.4,0.2
16,Paris Saint Germain,101949,2018,2019,0.3,75.3,0.0,4.1,0.1
17,Paris Saint Germain,247800,2018,2019,0.2,60.9,0.0,2.3,0.0
18,Paris Saint Germain,28550,2018,2019,0.2,75.0,0.0,3.5,0.1
19,Paris Saint Germain,92516,2018,2019,0.0,19.8,0.0,2.9,0.0
20,Paris Saint Germain,346744,2018,2019,0.5,85.0,0.0,1.5,0.0
21,Paris Saint Germain,29809,2018,2019,0.2,10.0,0.1,0.1,0.0
22,Paris Saint Germain,3328,2018,2019,0.0,19.4,0.0,2.0,0.0
23,Paris Saint Germain,303908,2018,2019,0.0,13.0,0.0,0.0,0.0
24,Paris Saint Germain,302931,2018,2019,0.0,8.0,0.0,0.0,0.0
25,Paris Saint Germain,18285,2018,2019,0.3,48.7,0.0,1.3,0.0
26,Paris Saint Germain,373555,2018,2019,0.0,63.5,0.0,0.5,0.0
27,Paris Saint Germain,372926,2018,2019,1.0,3.0,0.0,0.0,0.0
28,Paris Saint Germain,349755,2018,2019,0.3,38.1,0.0,0.8,0.0
29,Paris Saint Germain,353991,2018,2019,0.5,3.5,0.0,0.5,0.0
0,Rennes,322670,2018,2019,1.1,19.8,0.3,0.3,0.0
1,Rennes,129282,2018,2019,1.0,31.9,0.8,2.2,0.0
2,Rennes,79562,2018,2019,1.7,51.2,0.9,3.8,0.1
3,Rennes,58761,2018,2019,0.4,13.5,0.1,0.6,0.0
4,Rennes,332144,2018,2019,0.8,15.5,0.4,0.8,0.0
5,Rennes,300291,2018,2019,0.8,16.7,0.5,0.2,0.0
6,Rennes,289018,2018,2019,1.0,43.6,0.5,2.1,0.1
7,Rennes,10194,2018,2019,1.4,32.7,0.5,1.6,0.2
8,Rennes,129999,2018,2019,0.5,15.4,0.0,0.1,0.0
9,Rennes,43415,2018,2019,0.7,49.4,0.0,1.7,0.0
10,Rennes,34176,2018,2019,0.1,42.9,0.0,2.4,0.0
11,Rennes,260812,2018,2019,0.2,6.1,0.0,0.1,0.0
12,Rennes,82622,2018,2019,0.0,20.2,0.0,4.3,0.0
13,Rennes,355994,2018,2019,0.0,4.0,0.0,0.0,0.0
14,Rennes,293985,2018,2019,0.0,6.5,0.0,1.0,0.0
15,Rennes,83297,2018,2019,0.0,12.0,0.0,0.0,0.0
16,Rennes,121720,2018,2019,0.1,43.7,0.0,3.4,0.0
17,Rennes,369109,2018,2019,0.1,20.4,0.0,1.3,0.1
18,Rennes,345386,2018,2019,0.0,30.8,0.0,1.9,0.0
19,Rennes,121124,2018,2019,0.3,24.4,0.1,1.1,0.0
20,Rennes,297540,2018,2019,0.2,36.1,0.0,3.3,0.0
21,Rennes,34011,2018,2019,0.0,37.0,0.0,2.0,0.0
22,Rennes,109941,2018,2019,0.6,31.1,0.2,1.6,0.0
23,Rennes,297541,2018,2019,0.0,2.0,0.0,0.0,0.0
24,Rennes,288892,2018,2019,0.4,41.2,0.3,2.0,0.0
25,Rennes,372280,2018,2019,0.0,4.0,0.0,0.0,0.0
26,Rennes,328463,2018,2019,0.1,41.6,0.1,0.3,0.0
27,Rennes,283271,2018,2019,0.0,23.3,0.0,6.0,0.0
0,Lyon,117776,2019,2020,1.0,52.6,0.1,3.5,0.0
1,Lyon,322096,2019,2020,1.0,42.1,0.2,1.3,0.1
2,Lyon,109807,2019,2020,1.1,21.4,0.8,1.1,0.0
3,Lyon,125004,2019,2020,1.3,26.3,1.0,0.6,0.0
4,Lyon,300705,2019,2020,0.4,38.9,0.1,1.7,0.0
5,Lyon,329356,2019,2020,0.7,18.3,0.2,0.8,0.0
6,Lyon,110154,2019,2020,1.9,33.8,0.8,1.2,0.2
7,Lyon,140090,2019,2020,0.8,16.0,0.0,0.3,0.1
8,Lyon,121718,2019,2020,1.1,58.8,0.7,3.9,0.0
9,Lyon,243511,2019,2020,0.1,64.1,0.0,3.3,0.0
10,Lyon,277239,2019,2020,0.8,28.6,0.2,0.6,0.0
11,Lyon,236504,2019,2020,1.3,21.6,0.8,1.0,0.0
12,Lyon,145996,2019,2020,0.7,37.6,0.6,1.7,0.0
13,Lyon,348654,2019,2020,0.0,0.0,0.0,0.0,0.0
14,Lyon,71833,2019,2020,0.0,25.9,0.0,4.8,0.0
15,Lyon,338780,2019,2020,1.7,64.0,0.0,5.7,0.0
16,Lyon,32676,2019,2020,0.0,22.5,0.0,5.0,0.0
17,Lyon,355659,2019,2020,0.2,13.2,0.0,0.3,0.0
18,Lyon,231135,2019,2020,0.2,73.8,0.0,4.8,0.0
19,Lyon,146724,2019,2020,0.8,46.7,0.4,2.3,0.0
20,Lyon,27761,2019,2020,0.1,68.6,0.0,4.1,0.0
21,Lyon,368272,2019,2020,0.8,47.6,0.1,1.6,0.0
22,Lyon,389064,2019,2020,2.0,39.0,0.0,0.0,0.0
23,Lyon,354072,2019,2020,0.0,5.0,0.0,0.0,0.0
24,Lyon,4092,2019,2020,0.2,27.8,0.2,0.8,0.0
25,Lyon,386153,2019,2020,0.2,9.5,0.0,0.2,0.0
26,Lyon,143193,2019,2020,0.7,50.1,0.2,2.1,0.0
0,Marseille,14058,2019,2020,4.0,40.9,2.5,2.7,0.2
1,Marseille,115508,2019,2020,1.1,30.2,0.4,1.3,0.0
2,Marseille,93917,2019,2020,0.5,16.1,0.2,0.4,0.0
3,Marseille,104747,2019,2020,0.5,39.7,0.5,1.0,0.0
4,Marseille,35954,2019,2020,0.5,37.9,0.0,2.0,0.0
5,Marseille,288883,2019,2020,0.8,37.7,0.2,0.7,0.0
6,Marseille,331790,2019,2020,0.3,54.4,0.0,3.5,0.0
7,Marseille,231144,2019,2020,1.2,54.6,0.0,2.1,0.0
8,Marseille,251134,2019,2020,0.3,46.7,0.0,3.5,0.0
9,Marseille,134902,2019,2020,0.5,38.6,0.3,1.8,0.0
10,Marseille,302441,2019,2020,0.7,14.9,0.2,0.5,0.0
11,Marseille,99907,2019,2020,0.2,44.0,0.0,2.7,0.0
12,Marseille,125262,2019,2020,0.8,19.0,0.0,1.4,0.0
13,Marseille,365193,2019,2020,0.0,15.0,0.0,1.0,0.0
14,Marseille,99143,2019,2020,0.0,6.0,0.0,0.0,0.0
15,Marseille,62108,2019,2020,0.7,43.3,0.3,1.3,0.0
16,Marseille,380613,2019,2020,0.0,7.0,0.0,0.0,0.0
17,Marseille,375340,2019,2020,0.0,63.3,0.0,3.3,0.0
18,Marseille,43369,2019,2020,0.7,32.3,0.0,1.0,0.0
19,Marseille,383628,2019,2020,0.0,3.0,0.0,0.2,0.0
20,Marseille,296342,2019,2020,0.3,7.7,0.1,0.1,0.1
21,Marseille,29545,2019,2020,0.0,26.2,0.0,4.7,0.0
22,Marseille,19845,2019,2020,0.0,20.0,0.0,2.0,0.0
0,Monaco,108055,2019,2020,1.8,28.3,0.3,0.6,0.2
1,Monaco,244560,2019,2020,1.9,39.5,1.5,2.0,0.1
2,Monaco,89946,2019,2020,1.7,29.9,0.2,0.4,0.2
3,Monaco,8040,2019,2020,1.3,40.8,0.6,2.1,0.3
4,Monaco,32598,2019,2020,0.7,37.6,0.4,1.9,0.0
5,Monaco,136294,2019,2020,0.3,12.5,0.0,0.1,0.0
6,Monaco,236546,2019,2020,0.9,32.4,0.8,0.6,0.0
7,Monaco,135211,2019,2020,0.5,47.2,0.0,2.1,0.1
8,Monaco,362470,2019,2020,0.7,50.0,0.1,2.7,0.1
9,Monaco,296576,2019,2020,1.3,31.2,0.3,0.4,0.0
10,Monaco,345409,2019,2020,0.3,10.5,0.0,0.5,0.0
11,Monaco,244297,2019,2020,0.0,6.5,0.0,1.0,0.0
12,Monaco,353423,2019,2020,0.7,8.0,0.0,0.3,0.0
13,Monaco,296769,2019,2020,0.5,35.2,0.2,1.5,0.0
14,Monaco,89928,2019,2020,0.0,25.5,0.0,6.8,0.0
15,Monaco,365406,2019,2020,0.1,58.4,0.0,3.6,0.0
16,Monaco,29214,2019,2020,0.0,0.0,0.0,0.0,0.0
17,Monaco,10714,2019,2020,0.0,0.0,0.0,0.0,0.0
18,Monaco,328968,2019,2020,0.8,31.7,0.7,1.3,0.0
19,Monaco,146765,2019,2020,0.0,14.0,0.2,0.4,0.0
20,Monaco,299375,2019,2020,0.9,38.1,0.4,1.4,0.0
21,Monaco,121417,2019,2020,0.1,53.8,0.1,4.6,0.0
22,Monaco,245643,2019,2020,0.0,4.0,0.0,0.1,0.0
23,Monaco,130435,2019,2020,0.2,46.7,0.0,0.9,0.0
24,Monaco,365641,2019,2020,0.0,36.0,0.0,2.0,0.0
25,Monaco,44208,2019,2020,0.1,49.0,0.0,2.5,0.0
26,Monaco,371447,2019,2020,0.0,8.5,0.0,0.0,0.0
27,Monaco,127970,2019,2020,0.0,25.0,0.0,0.0,0.0
28,Monaco,344041,2019,2020,1.0,2.0,0.0,0.0,0.0
29,Monaco,29072,2019,2020,0.7,22.0,0.1,1.0,0.0
0,Nice,301243,2019,2020,1.3,44.5,0.4,2.9,0.1
1,Nice,297577,2019,2020,1.6,26.4,0.6,1.9,0.3
2,Nice,322163,2019,2020,0.5,12.4,0.0,0.1,0.0
3,Nice,123873,2019,2020,1.9,62.6,1.5,3.8,0.0
4,Nice,236515,2019,2020,1.2,28.5,0.3,1.3,0.0
5,Nice,377583,2019,2020,0.8,19.6,0.4,0.3,0.0
6,Nice,281010,2019,2020,1.0,24.8,0.6,1.0,0.0
7,Nice,336074,2019,2020,0.7,16.8,0.1,0.3,0.0
8,Nice,327905,2019,2020,0.9,25.5,0.3,0.8,0.0
9,Nice,344645,2019,2020,0.5,13.0,0.1,0.3,0.1
10,Nice,236520,2019,2020,0.5,10.5,0.0,0.0,0.0
11,Nice,329246,2019,2020,0.4,46.9,0.3,1.5,0.0
12,Nice,349755,2019,2020,0.4,56.6,0.1,1.6,0.0
13,Nice,361816,2019,2020,0.8,32.8,0.4,0.9,0.0
14,Nice,124721,2019,2020,0.9,28.4,0.0,1.0,0.1
15,Nice,351344,2019,2020,0.0,58.4,0.0,1.5,0.0
16,Nice,333437,2019,2020,0.3,13.0,0.0,0.3,0.0
17,Nice,112220,2019,2020,0.1,56.8,0.1,2.9,0.0
18,Nice,294056,2019,2020,0.6,49.4,0.0,1.6,0.0
19,Nice,6683,2019,2020,0.3,77.6,0.0,4.4,0.0
20,Nice,368271,2019,2020,0.0,19.0,0.0,1.0,0.0
21,Nice,123253,2019,2020,0.0,59.3,0.0,2.0,0.0
22,Nice,381664,2019,2020,0.0,21.5,0.0,0.0,0.0
23,Nice,318485,2019,2020,0.7,13.0,0.3,0.3,0.3
24,Nice,366379,2019,2020,0.2,26.9,0.1,0.7,0.0
25,Nice,322747,2019,2020,0.1,60.0,0.1,3.4,0.0
26,Nice,147810,2019,2020,0.1,44.8,0.1,1.1,0.0
27,Nice,125326,2019,2020,1.0,24.0,0.0,2.0,0.0
